Study	Stem cell type	Gene list type	Entrez Gene	Gene name
Kiel	HSC(Sternum-HSC)	SGL	101502	Hsd3b7
Kiel	HSC(Sternum-HSC)	SGL	101706	Numa1
Kiel	HSC(Sternum-HSC)	SGL	102294	Cyp4v3
Kiel	HSC(Sternum-HSC)	SGL	103710	Slc35e4
Kiel	HSC(Sternum-HSC)	SGL	105689	Mycbp2
Kiel	HSC(Sternum-HSC)	SGL	108062	Cstf2
Kiel	HSC(Sternum-HSC)	SGL	108767	Pnrc1
Kiel	HSC(Sternum-HSC)	SGL	109332	Cdcp1
Kiel	HSC(Sternum-HSC)	SGL	11364	Acadm
Kiel	HSC(Sternum-HSC)	SGL	114674	Gtf2ird2
Kiel	HSC(Sternum-HSC)	SGL	11515	Adcy9
Kiel	HSC(Sternum-HSC)	SGL	11657	Alb
Kiel	HSC(Sternum-HSC)	SGL	11807	Apoa2
Kiel	HSC(Sternum-HSC)	SGL	11816	Apoe
Kiel	HSC(Sternum-HSC)	SGL	11836	Araf
Kiel	HSC(Sternum-HSC)	SGL	11846	Arg1
Kiel	HSC(Sternum-HSC)	SGL	12033	Bcap29
Kiel	HSC(Sternum-HSC)	SGL	12151	Bmi1
Kiel	HSC(Sternum-HSC)	SGL	12193	Zfp36l2
Kiel	HSC(Sternum-HSC)	SGL	12393	Runx2
Kiel	HSC(Sternum-HSC)	SGL	12398	Cbfa2t3
Kiel	HSC(Sternum-HSC)	SGL	12469	Cct8
Kiel	HSC(Sternum-HSC)	SGL	12479	Cd1d1
Kiel	HSC(Sternum-HSC)	SGL	12480	Cd1d2
Kiel	HSC(Sternum-HSC)	SGL	12490	Cd34
Kiel	HSC(Sternum-HSC)	SGL	12577	Cdkn1c
Kiel	HSC(Sternum-HSC)	SGL	12583	Cdo1
Kiel	HSC(Sternum-HSC)	SGL	12649	Chek1
Kiel	HSC(Sternum-HSC)	SGL	12722	Clca1
Kiel	HSC(Sternum-HSC)	SGL	12785	Cnbp
Kiel	HSC(Sternum-HSC)	SGL	12826	Col4a1
Kiel	HSC(Sternum-HSC)	SGL	12946	Cr1l
Kiel	HSC(Sternum-HSC)	SGL	13019	Ctf1
Kiel	HSC(Sternum-HSC)	SGL	13024	Ctla2a
Kiel	HSC(Sternum-HSC)	SGL	13025	Ctla2b
Kiel	HSC(Sternum-HSC)	SGL	13096	Cyp2c37
Kiel	HSC(Sternum-HSC)	SGL	13106	Cyp2e1
Kiel	HSC(Sternum-HSC)	SGL	13107	Cyp2f2
Kiel	HSC(Sternum-HSC)	SGL	13112	Cyp3a11
Kiel	HSC(Sternum-HSC)	SGL	13120	Cyp4b1
Kiel	HSC(Sternum-HSC)	SGL	13123	Cyp7b1
Kiel	HSC(Sternum-HSC)	SGL	13180	Pcbd1
Kiel	HSC(Sternum-HSC)	SGL	13207	Ddx5
Kiel	HSC(Sternum-HSC)	SGL	13371	Dio2
Kiel	HSC(Sternum-HSC)	SGL	13411	Dnahc11
Kiel	HSC(Sternum-HSC)	SGL	13542	Dvl1
Kiel	HSC(Sternum-HSC)	SGL	13682	Eif4a2
Kiel	HSC(Sternum-HSC)	SGL	13805	Eng
Kiel	HSC(Sternum-HSC)	SGL	13909	EG13909
Kiel	HSC(Sternum-HSC)	SGL	14062	F2r
Kiel	HSC(Sternum-HSC)	SGL	14065	F2rl3
Kiel	HSC(Sternum-HSC)	SGL	14080	Fabp1
Kiel	HSC(Sternum-HSC)	SGL	14085	Fah
Kiel	HSC(Sternum-HSC)	SGL	14104	Fasn
Kiel	HSC(Sternum-HSC)	SGL	14121	Fbp1
Kiel	HSC(Sternum-HSC)	SGL	14148	Fdx1
Kiel	HSC(Sternum-HSC)	SGL	14161	Fga
Kiel	HSC(Sternum-HSC)	SGL	14166	Fgf11
Kiel	HSC(Sternum-HSC)	SGL	14281	Fos
Kiel	HSC(Sternum-HSC)	SGL	14390	Gabpa
Kiel	HSC(Sternum-HSC)	SGL	14455	Gas5
Kiel	HSC(Sternum-HSC)	SGL	14461	Gata2
Kiel	HSC(Sternum-HSC)	SGL	14467	Gbas
Kiel	HSC(Sternum-HSC)	SGL	14473	Gc
