Study	Stem cell type	Gene list type	Entrez Gene	Gene name
Orwig	SSC	DGL	13036	Ctsh
Orwig	SSC	DGL	13039	Ctsl
Orwig	SSC	DGL	13040	Ctss
Orwig	SSC	DGL	13043	Cttn
Orwig	SSC	DGL	13056	Cyb561
Orwig	SSC	DGL	13057	Cyba
Orwig	SSC	DGL	13070	Cyp11a1
Orwig	SSC	DGL	13074	Cyp17a1
Orwig	SSC	DGL	13078	Cyp1b1
Orwig	SSC	DGL	13121	Cyp51
Orwig	SSC	DGL	13132	Dab2
Orwig	SSC	DGL	13138	Dag1
Orwig	SSC	DGL	13167	Dbi
Orwig	SSC	DGL	13170	Dbp
Orwig	SSC	DGL	13171	Dbt
Orwig	SSC	DGL	13179	Dcn
Orwig	SSC	DGL	13185	Dscr3
Orwig	SSC	DGL	13205	Ddx3x
Orwig	SSC	DGL	13207	Ddx5
Orwig	SSC	DGL	13244	Degs1
Orwig	SSC	DGL	13358	Slc25a1
Orwig	SSC	DGL	13360	Dhcr7
Orwig	SSC	DGL	13363	Dhh
Orwig	SSC	DGL	13384	Mpp3
Orwig	SSC	DGL	13445	Cdk2ap1
Orwig	SSC	DGL	13476	Reep5
Orwig	SSC	DGL	13479	Dpep1
Orwig	SSC	DGL	13527	Dtna
Orwig	SSC	DGL	13548	Dyrk1a
Orwig	SSC	DGL	13589	Mapre1
Orwig	SSC	DGL	13595	Ebp
Orwig	SSC	DGL	13614	Edn1
