Study	Stem cell type	Gene list type	Entrez Gene	Gene name
Terskikh	HSC	SGL	11911	Atf4
Terskikh	HSC	SGL	12005	Axin1
Terskikh	HSC	SGL	13592	Ebf2
Terskikh	HSC	SGL	13653	Egr1
Terskikh	HSC	SGL	14048	Eya1
Terskikh	HSC	SGL	14049	Eya2
Terskikh	HSC	SGL	14368	Fzd6
Terskikh	HSC	SGL	14697	Gnb5
Terskikh	HSC	SGL	14886	Gtf2i
Terskikh	HSC	SGL	15234	Hgf
Terskikh	HSC	SGL	15404	Hoxa7
Terskikh	HSC	SGL	15405	Hoxa9
Terskikh	HSC	SGL	16168	Il15
Terskikh	HSC	SGL	16322	Inha
Terskikh	HSC	SGL	16412	Itgb1
Terskikh	HSC	SGL	16569	Kif3b
Terskikh	HSC	SGL	17344	Pias2
Terskikh	HSC	SGL	17480	Mpl
Terskikh	HSC	SGL	18201	Nsmaf
Terskikh	HSC	SGL	18669	Abcb1b
Terskikh	HSC	SGL	18706	Pik3ca
Terskikh	HSC	SGL	18803	Plcg1
Terskikh	HSC	SGL	19766	Ripk1
Terskikh	HSC	SGL	20187	Ryk
Terskikh	HSC	SGL	20713	Serpini1
Terskikh	HSC	SGL	20719	Serpinb6a
Terskikh	HSC	SGL	21872	Tjp1
Terskikh	HSC	SGL	21894	Tln1
Terskikh	HSC	SGL	22355	Vipr2
Terskikh	HSC	SGL	26406	Map3k3
Terskikh	HSC(CMP)	DGL	12978	Csf1r
Terskikh	HSC(CMP)	DGL	13010	Cst3
Terskikh	HSC(CMP)	DGL	16010	Igfbp4
Terskikh	HSC(CMP)	DGL	21937	Tnfrsf1a
Terskikh	HSC(CMP)	DGL	22352	Vim
Terskikh	HSC(GMP)	DGL	13010	Cst3
Terskikh	HSC(GMP)	DGL	14811	Grin2a
Terskikh	HSC(GMP)	DGL	14863	Gstm2
Terskikh	HSC(GMP)	DGL	15186	Hdc
Terskikh	HSC(GMP)	DGL	16010	Igfbp4
Terskikh	HSC(GMP)	DGL	19152	Prtn3
Terskikh	HSC(GMP)	DGL	20720	Serpine2
Terskikh	HSC(GMP)	DGL	21937	Tnfrsf1a
Terskikh	HSC(GMP)	DGL	22352	Vim
Terskikh	HSC(MEP)	DGL	13852	Stx2
Terskikh	HSC(MEP)	DGL	13857	Epor
Terskikh	HSC(MEP)	DGL	14297	Fxn
Terskikh	HSC(MEP)	DGL	15519	Hsp90aa1
Terskikh	HSC(MEP)	DGL	16596	Klf1
Terskikh	HSC(MEP)	DGL	17387	Mmp14
Terskikh	HSC(MEP)	DGL	18027	Nfia
Terskikh	HSC(MEP)	DGL	56307	Metap2
Terskikh	HSC(ProB)	DGL	12516	Cd7
Terskikh	HSC(ProB)	DGL	13030	Ctsb
Terskikh	HSC(ProB)	DGL	14784	Grb2
Terskikh	HSC(ProB)	DGL	15903	Id3
Terskikh	HSC(ProB)	DGL	16414	Itgb2
Terskikh	HSC(ProB)	DGL	18048	Klk1b4
Terskikh	HSC(ProB)	DGL	18830	Pltp
Terskikh	HSC(ProB)	DGL	18985	Pou2af1
Terskikh	HSC(ProB)	DGL	21413	Tcf4
Terskikh	HSC(ProT)	DGL	12166	Bmpr1a
Terskikh	HSC(ProT)	DGL	12702	Socs3
Terskikh	HSC(ProT)	DGL	14103	Fasl
Terskikh	HSC(ProT)	DGL	14938	Gzma
Terskikh	HSC(ProT)	DGL	15370	Nr4a1
Terskikh	HSC(ProT)	DGL	16186	Il2rg
Terskikh	HSC(ProT)	DGL	16362	Irf1
Terskikh	HSC(ProT)	DGL	16476	Jun
Terskikh	HSC(ProT)	DGL	16477	Junb
Terskikh	HSC(ProT)	DGL	16797	Lat
Terskikh	HSC(ProT)	DGL	16818	Lck
Terskikh	HSC(ProT)	DGL	19696	Rel
Terskikh	HSC(ProT)	DGL	20893	Bhlhb2
Terskikh	HSC(ProT)	DGL	21929	Tnfaip3
Terskikh	HSC(ProT)	DGL	22695	Zfp36
