Study	Stem cell type	Gene list type	Entrez Gene	Gene name
Aiba	TSC	SGL	100126226	5430421N21Rik
Aiba	TSC	SGL	100342	4732473B16Rik
Aiba	TSC	SGL	101142	Itfg2
Aiba	TSC	SGL	101565	6330503K22Rik
Aiba	TSC	SGL	101631	Pwwp2b
Aiba	TSC	SGL	101809	Spred3
Aiba	TSC	SGL	101966	D8Ertd738e
Aiba	TSC	SGL	102278	Cpne7
Aiba	TSC	SGL	102614	Rpp25
Aiba	TSC	SGL	102626	Mapkapk3
Aiba	TSC	SGL	102657	Cd276
Aiba	TSC	SGL	103655	Sec14l4
Aiba	TSC	SGL	103710	Slc35e4
Aiba	TSC	SGL	103743	Tmem98
Aiba	TSC	SGL	103768	Tubg2
Aiba	TSC	SGL	103841	Cuedc1
Aiba	TSC	SGL	104079	Nxph3
Aiba	TSC	SGL	104156	Etv5
Aiba	TSC	SGL	104174	Gldc
Aiba	TSC	SGL	104362	Meig1
Aiba	TSC	SGL	104806	Fancm
Aiba	TSC	SGL	104836	Cbll1
Aiba	TSC	SGL	105653	Phyhip
Aiba	TSC	SGL	105844	Card10
Aiba	TSC	SGL	105853	Mal2
Aiba	TSC	SGL	106628	Trip10
Aiba	TSC	SGL	107221	Gpr120
Aiba	TSC	SGL	107272	Psat1
Aiba	TSC	SGL	107435	Hat1
Aiba	TSC	SGL	107508	Eprs
Aiba	TSC	SGL	107747	Aldh1l1
Aiba	TSC	SGL	107869	Cth
Aiba	TSC	SGL	107995	Cdc20
Aiba	TSC	SGL	108013	Brunol4
Aiba	TSC	SGL	108067	Eif2b3
Aiba	TSC	SGL	108079	Prkaa2
Aiba	TSC	SGL	108083	Pip4k2b
Aiba	TSC	SGL	108114	Slc22a7
Aiba	TSC	SGL	108735	Sft2d2
Aiba	TSC	SGL	109006	Ciapin1
Aiba	TSC	SGL	109050	6530418L21Rik
Aiba	TSC	SGL	109054	Pfdn4
Aiba	TSC	SGL	109079	Sephs1
Aiba	TSC	SGL	109212	6720460F02Rik
Aiba	TSC	SGL	109232	Sccpdh
Aiba	TSC	SGL	109242	Kif24
Aiba	TSC	SGL	109593	Lmo3
Aiba	TSC	SGL	109594	Lmo1
Aiba	TSC	SGL	109652	Acy1
Aiba	TSC	SGL	109801	Glo1
Aiba	TSC	SGL	109857	Cbr3
Aiba	TSC	SGL	109934	Abr
Aiba	TSC	SGL	110058	Syt17
Aiba	TSC	SGL	110312	Pmch
Aiba	TSC	SGL	110639	Prps2
Aiba	TSC	SGL	110960	Tars
Aiba	TSC	SGL	112415	C030039L03Rik
Aiba	TSC	SGL	11305	Abca2
Aiba	TSC	SGL	11418	Accn1
Aiba	TSC	SGL	11431	Acp1
Aiba	TSC	SGL	11443	Chrnb1
Aiba	TSC	SGL	114606	Tle6
Aiba	TSC	SGL	114642	Brdt
Aiba	TSC	SGL	114774	Pawr
Aiba	TSC	SGL	11603	Agrn
Aiba	TSC	SGL	11614	Nr0b1
Aiba	TSC	SGL	11624	Ahrr
Aiba	TSC	SGL	11634	Aire
Aiba	TSC	SGL	11636	Ak1
Aiba	TSC	SGL	11639	Ak3l1
Aiba	TSC	SGL	11642	Akap3
Aiba	TSC	SGL	11669	Aldh2
Aiba	TSC	SGL	11676	Aldoc
Aiba	TSC	SGL	116903	Calcb
Aiba	TSC	SGL	11692	Gfer
Aiba	TSC	SGL	11694	Alx3
Aiba	TSC	SGL	117148	Necab2
Aiba	TSC	SGL	11722	Amy1
Aiba	TSC	SGL	11723	Amy2
Aiba	TSC	SGL	117599	Helb
Aiba	TSC	SGL	11803	Aplp1
Aiba	TSC	SGL	11812	Apoc1
Aiba	TSC	SGL	11830	Aqp5
Aiba	TSC	SGL	11837	Arbp
Aiba	TSC	SGL	11839	Areg
Aiba	TSC	SGL	11854	Rhod
Aiba	TSC	SGL	11859	Phox2a
Aiba	TSC	SGL	11875	Art5
Aiba	TSC	SGL	11876	Artn
Aiba	TSC	SGL	11921	Atoh1
Aiba	TSC	SGL	11937	Atp2a1
Aiba	TSC	SGL	11998	Avp
Aiba	TSC	SGL	12032	Bcan
Aiba	TSC	SGL	12035	Bcat1
Aiba	TSC	SGL	12036	Bcat2
Aiba	TSC	SGL	12040	Bckdhb
Aiba	TSC	SGL	12125	Bcl2l11
Aiba	TSC	SGL	12144	Blm
Aiba	TSC	SGL	12162	Bmp7
Aiba	TSC	SGL	12164	Bmp8b
Aiba	TSC	SGL	12176	Bnip3
Aiba	TSC	SGL	12224	Klf5
Aiba	TSC	SGL	12235	Bub1
Aiba	TSC	SGL	12310	Calca
Aiba	TSC	SGL	12316	Aspm
Aiba	TSC	SGL	12348	Car11
Aiba	TSC	SGL	12369	Casp7
Aiba	TSC	SGL	12394	Runx1
Aiba	TSC	SGL	12398	Cbfa2t3
Aiba	TSC	SGL	12405	Cbln2
Aiba	TSC	SGL	12411	Cbs
Aiba	TSC	SGL	12426	Cckbr
Aiba	TSC	SGL	12427	Ccna1
Aiba	TSC	SGL	12447	Ccne1
Aiba	TSC	SGL	12449	Ccnf
Aiba	TSC	SGL	12450	Ccng1
Aiba	TSC	SGL	12493	Cd37
Aiba	TSC	SGL	12532	Cdc25c
Aiba	TSC	SGL	12555	Cdh15
Aiba	TSC	SGL	12575	Cdkn1a
Aiba	TSC	SGL	12578	Cdkn2a
Aiba	TSC	SGL	12579	Cdkn2b
Aiba	TSC	SGL	12614	Celsr1
Aiba	TSC	SGL	12659	Ovgp1
Aiba	TSC	SGL	12660	Chka
Aiba	TSC	SGL	12716	Ckmt1
Aiba	TSC	SGL	12728	Clcn5
Aiba	TSC	SGL	12739	Cldn3
Aiba	TSC	SGL	12740	Cldn4
Aiba	TSC	SGL	12759	Clu
Aiba	TSC	SGL	12793	Cnih
Aiba	TSC	SGL	12804	Cntfr
Aiba	TSC	SGL	12805	Cntn1
Aiba	TSC	SGL	12836	Col7a1
Aiba	TSC	SGL	12854	Cort
Aiba	TSC	SGL	12890	Cplx2
Aiba	TSC	SGL	12922	Crhr2
Aiba	TSC	SGL	12925	Crip1
Aiba	TSC	SGL	12969	Crygf
Aiba	TSC	SGL	13052	Cxadr
Aiba	TSC	SGL	13082	Cyp26a1
Aiba	TSC	SGL	13136	Cd55
Aiba	TSC	SGL	13139	Dgka
Aiba	TSC	SGL	13162	Slc6a3
Aiba	TSC	SGL	13164	Dazl
Aiba	TSC	SGL	13361	Dhfr
Aiba	TSC	SGL	13363	Dhh
Aiba	TSC	SGL	13384	Mpp3
Aiba	TSC	SGL	13389	Dll3
Aiba	TSC	SGL	13390	Dlx1
Aiba	TSC	SGL	13411	Dnahc11
Aiba	TSC	SGL	13417	Dnahc8
Aiba	TSC	SGL	13436	Dnmt3b
Aiba	TSC	SGL	13446	Doc2a
Aiba	TSC	SGL	13449	Dok2
Aiba	TSC	SGL	13512	Dsg3
Aiba	TSC	SGL	13599	Ecel1
Aiba	TSC	SGL	13605	Ect2
Aiba	TSC	SGL	13637	Efna2
Aiba	TSC	SGL	13639	Efna4
Aiba	TSC	SGL	13646	Klk1b22
Aiba	TSC	SGL	13653	Egr1
Aiba	TSC	SGL	13654	Egr2
Aiba	TSC	SGL	13656	Egr4
Aiba	TSC	SGL	13665	Eif2s1
Aiba	TSC	SGL	13796	Emx1
Aiba	TSC	SGL	13798	En1
Aiba	TSC	SGL	13807	Eno2
Aiba	TSC	SGL	13813	Eomes
Aiba	TSC	SGL	13845	Ephb3
Aiba	TSC	SGL	13866	Erbb2
