Study	Stem cell type	Gene list type	Entrez Gene	Gene name
Hirst	ESC	SGL	100038935	LOC100038935
Hirst	ESC	SGL	100434	Slc44a1
Hirst	ESC	SGL	103172	Ndg2
Hirst	ESC	SGL	104174	Gldc
Hirst	ESC	SGL	104263	Jmjd1a
Hirst	ESC	SGL	105439	Slain1
Hirst	ESC	SGL	105785	Kdelr3
Hirst	ESC	SGL	107976	Bre
Hirst	ESC	SGL	108961	E2f8
Hirst	ESC	SGL	11364	Acadm
Hirst	ESC	SGL	11426	Macf1
Hirst	ESC	SGL	114663	Impa2
Hirst	ESC	SGL	11475	Acta2
Hirst	ESC	SGL	11556	Adrb3
Hirst	ESC	SGL	11614	Nr0b1
Hirst	ESC	SGL	11634	Aire
Hirst	ESC	SGL	11636	Ak1
Hirst	ESC	SGL	11639	Ak3l1
Hirst	ESC	SGL	11640	Akap1
Hirst	ESC	SGL	11676	Aldoc
Hirst	ESC	SGL	11717	Ampd3
Hirst	ESC	SGL	11744	Anxa11
Hirst	ESC	SGL	11752	Anxa8
Hirst	ESC	SGL	11810	Apobec1
Hirst	ESC	SGL	11812	Apoc1
Hirst	ESC	SGL	11816	Apoe
Hirst	ESC	SGL	11863	Arnt
Hirst	ESC	SGL	11865	Arntl
Hirst	ESC	SGL	11886	Asah1
Hirst	ESC	SGL	11910	Atf3
Hirst	ESC	SGL	11989	Slc7a3
Hirst	ESC	SGL	12035	Bcat1
Hirst	ESC	SGL	12036	Bcat2
Hirst	ESC	SGL	12039	Bckdha
Hirst	ESC	SGL	12051	Bcl3
Hirst	ESC	SGL	12064	Bdnf
Hirst	ESC	SGL	12091	Glb1
Hirst	ESC	SGL	12111	Bgn
Hirst	ESC	SGL	12176	Bnip3
Hirst	ESC	SGL	12224	Klf5
Hirst	ESC	SGL	12258	Serping1
Hirst	ESC	SGL	12306	Anxa2
Hirst	ESC	SGL	12336	Capns1
Hirst	ESC	SGL	12389	Cav1
Hirst	ESC	SGL	12396	Cbfa2t2
Hirst	ESC	SGL	12445	Ccnd3
Hirst	ESC	SGL	12457	Ccrn4l
Hirst	ESC	SGL	12479	Cd1d1
Hirst	ESC	SGL	12480	Cd1d2
Hirst	ESC	SGL	12492	Scarb2
Hirst	ESC	SGL	12514	Cd68
Hirst	ESC	SGL	12527	Cd9
Hirst	ESC	SGL	12579	Cdkn2b
Hirst	ESC	SGL	12583	Cdo1
Hirst	ESC	SGL	12683	Cidea
Hirst	ESC	SGL	12702	Socs3
Hirst	ESC	SGL	12709	Ckb
Hirst	ESC	SGL	12740	Cldn4
Hirst	ESC	SGL	12745	Clgn
Hirst	ESC	SGL	12812	Coil
Hirst	ESC	SGL	12819	Col15a1
Hirst	ESC	SGL	12822	Col18a1
Hirst	ESC	SGL	12825	Col3a1
Hirst	ESC	SGL	12832	Col5a2
Hirst	ESC	SGL	12833	Col6a1
Hirst	ESC	SGL	12843	Col1a2
Hirst	ESC	SGL	12865	Cox7a1
Hirst	ESC	SGL	12894	Cpt1a
Hirst	ESC	SGL	12925	Crip1
Hirst	ESC	SGL	12931	Crlf1
Hirst	ESC	SGL	12933	Crmp1
Hirst	ESC	SGL	13008	Csrp2
Hirst	ESC	SGL	13017	Ctbp2
Hirst	ESC	SGL	13132	Dab2
Hirst	ESC	SGL	13139	Dgka
Hirst	ESC	SGL	13164	Dazl
Hirst	ESC	SGL	13195	Ddc
Hirst	ESC	SGL	13197	Gadd45a
Hirst	ESC	SGL	13206	Ddx4
Hirst	ESC	SGL	13367	Diap1
Hirst	ESC	SGL	13435	Dnmt3a
Hirst	ESC	SGL	13498	Atn1
Hirst	ESC	SGL	13555	E2f1
Hirst	ESC	SGL	13590	Lefty1
Hirst	ESC	SGL	13605	Ect2
Hirst	ESC	SGL	13619	Phc1
Hirst	ESC	SGL	13626	Eed
Hirst	ESC	SGL	13653	Egr1
Hirst	ESC	SGL	13664	Eif1a
Hirst	ESC	SGL	13730	Emp1
Hirst	ESC	SGL	13799	En2
Hirst	ESC	SGL	13824	Epb4.1l4a
Hirst	ESC	SGL	13836	Epha2
Hirst	ESC	SGL	13838	Epha4
Hirst	ESC	SGL	13850	Ephx2
Hirst	ESC	SGL	14011	Etv6
Hirst	ESC	SGL	14055	Ezh1
Hirst	ESC	SGL	14063	F2rl1
