Study	Stem cell type	Gene list type	Entrez Gene	Gene name
Giannakis	SiEP	SGL	100039281	LOC100039281
Giannakis	SiEP	SGL	100039355	LOC100039355
Giannakis	SiEP	SGL	100039707	LOC100039707
Giannakis	SiEP	SGL	100042049	LOC100042049
Giannakis	SiEP	SGL	100042604	LOC100042604
Giannakis	SiEP	SGL	100043585	LOC100043585
Giannakis	SiEP	SGL	100102	Pcsk9
Giannakis	SiEP	SGL	100678	Psph
Giannakis	SiEP	SGL	100900	Hscb
Giannakis	SiEP	SGL	101214	Tra2a
Giannakis	SiEP	SGL	101437	Dhx32
Giannakis	SiEP	SGL	102162	Taf5l
Giannakis	SiEP	SGL	102247	Agpat6
Giannakis	SiEP	SGL	102334	Ankrd10
Giannakis	SiEP	SGL	102857	Slc6a8
Giannakis	SiEP	SGL	103236	Csnk1g2
Giannakis	SiEP	SGL	103694	Tmed4
Giannakis	SiEP	SGL	103711	Pnpo
Giannakis	SiEP	SGL	103806	Maml1
Giannakis	SiEP	SGL	103963	Rpn1
Giannakis	SiEP	SGL	104099	Itga9
Giannakis	SiEP	SGL	104112	Acly
Giannakis	SiEP	SGL	104215	Rhoq
Giannakis	SiEP	SGL	104318	Csnk1d
Giannakis	SiEP	SGL	104445	Cdc42ep1
Giannakis	SiEP	SGL	104625	Cnot6
Giannakis	SiEP	SGL	104886	Rab15
Giannakis	SiEP	SGL	105245	Txndc5
Giannakis	SiEP	SGL	105675	Ppif
Giannakis	SiEP	SGL	105785	Kdelr3
Giannakis	SiEP	SGL	106628	Trip10
Giannakis	SiEP	SGL	106766	Stap2
Giannakis	SiEP	SGL	106795	Tcf19
Giannakis	SiEP	SGL	107271	Yars
Giannakis	SiEP	SGL	107358	Tm9sf3
Giannakis	SiEP	SGL	107652	Uap1
Giannakis	SiEP	SGL	107732	Mrpl10
Giannakis	SiEP	SGL	107868	Usp9y
Giannakis	SiEP	SGL	107869	Cth
Giannakis	SiEP	SGL	107995	Cdc20
Giannakis	SiEP	SGL	108037	Shmt2
Giannakis	SiEP	SGL	108052	Slc14a1
Giannakis	SiEP	SGL	108058	Camk2d
Giannakis	SiEP	SGL	108062	Cstf2
Giannakis	SiEP	SGL	108077	Skiv2l
Giannakis	SiEP	SGL	108083	Pip4k2b
Giannakis	SiEP	SGL	108098	Med21
Giannakis	SiEP	SGL	108101	Fermt3
Giannakis	SiEP	SGL	108147	Atic
Giannakis	SiEP	SGL	108148	Galnt2
Giannakis	SiEP	SGL	108150	Galnt7
Giannakis	SiEP	SGL	108151	Sema3d
Giannakis	SiEP	SGL	108155	Ogt
Giannakis	SiEP	SGL	108156	Mthfd1
Giannakis	SiEP	SGL	108655	Foxp1
Giannakis	SiEP	SGL	108664	Atp6v1h
Giannakis	SiEP	SGL	108705	Pttg1ip
Giannakis	SiEP	SGL	108907	Nusap1
Giannakis	SiEP	SGL	109154	2410014A08Rik
Giannakis	SiEP	SGL	109333	Pkn2
Giannakis	SiEP	SGL	109652	Acy1
Giannakis	SiEP	SGL	109672	Cyb5
Giannakis	SiEP	SGL	109791	Clps
Giannakis	SiEP	SGL	109934	Abr
Giannakis	SiEP	SGL	110052	Dek
Giannakis	SiEP	SGL	110074	Dut
Giannakis	SiEP	SGL	110078	Pygb
Giannakis	SiEP	SGL	110157	Raf1
Giannakis	SiEP	SGL	110208	Pgd
Giannakis	SiEP	SGL	110213	Tegt
Giannakis	SiEP	SGL	110265	Msra
Giannakis	SiEP	SGL	110521	Hivep1
Giannakis	SiEP	SGL	110611	Hdlbp
Giannakis	SiEP	SGL	110695	Aldh7a1
Giannakis	SiEP	SGL	110749	Chaf1b
Giannakis	SiEP	SGL	110821	Pcca
Giannakis	SiEP	SGL	110826	Etfb
Giannakis	SiEP	SGL	110877	Slc18a1
Giannakis	SiEP	SGL	110948	Hlcs
Giannakis	SiEP	SGL	111173	Erc1
Giannakis	SiEP	SGL	111175	Pecr
Giannakis	SiEP	SGL	112405	Egln1
Giannakis	SiEP	SGL	11308	Abi1
Giannakis	SiEP	SGL	11363	Acadl
Giannakis	SiEP	SGL	11370	Acadvl
Giannakis	SiEP	SGL	11409	Acads
Giannakis	SiEP	SGL	114142	Foxp2
Giannakis	SiEP	SGL	114143	Atp6v0b
Giannakis	SiEP	SGL	11429	Aco2
Giannakis	SiEP	SGL	114584	Clic1
Giannakis	SiEP	SGL	114664	Hsd17b11
Giannakis	SiEP	SGL	114715	Spred1
Giannakis	SiEP	SGL	11479	Acvr1b
Giannakis	SiEP	SGL	114896	Afg3l1
Giannakis	SiEP	SGL	11512	Adcy6
Giannakis	SiEP	SGL	11514	Adcy8
Giannakis	SiEP	SGL	11532	Adh5
Giannakis	SiEP	SGL	11534	Adk
Giannakis	SiEP	SGL	11538	Adnp
Giannakis	SiEP	SGL	11566	Adss
Giannakis	SiEP	SGL	11607	Agtr1a
Giannakis	SiEP	SGL	11658	Alcam
