Study	Stem cell type	Gene list type	Entrez Gene	Gene name
Aiba	ESC(iPS)	SGL	14067	F5
Aiba	ESC(iPS)	SGL	140709	Emid2
Aiba	ESC(iPS)	SGL	14077	Fabp3
Aiba	ESC(iPS)	SGL	140806	Il25
Aiba	ESC(iPS)	SGL	140904	Caln1
Aiba	ESC(iPS)	SGL	14120	Fbp2
Aiba	ESC(iPS)	SGL	14121	Fbp1
Aiba	ESC(iPS)	SGL	14155	Fem1b
Aiba	ESC(iPS)	SGL	14170	Fgf15
Aiba	ESC(iPS)	SGL	14171	Fgf17
Aiba	ESC(iPS)	SGL	14172	Fgf18
Aiba	ESC(iPS)	SGL	14174	Fgf3
Aiba	ESC(iPS)	SGL	14175	Fgf4
Aiba	ESC(iPS)	SGL	14179	Fgf8
Aiba	ESC(iPS)	SGL	14181	Fgfbp1
Aiba	ESC(iPS)	SGL	14184	Fgfr3
Aiba	ESC(iPS)	SGL	14186	Fgfr4
Aiba	ESC(iPS)	SGL	14191	Fgr
Aiba	ESC(iPS)	SGL	142681	Slc34a3
Aiba	ESC(iPS)	SGL	14275	Folr1
Aiba	ESC(iPS)	SGL	14348	Fut9
Aiba	ESC(iPS)	SGL	14357	Dtx1
Aiba	ESC(iPS)	SGL	14388	Gab1
Aiba	ESC(iPS)	SGL	14395	Gabra2
Aiba	ESC(iPS)	SGL	14396	Gabra3
Aiba	ESC(iPS)	SGL	14415	Gad1
Aiba	ESC(iPS)	SGL	14419	Gal
Aiba	ESC(iPS)	SGL	14428	Galr2
Aiba	ESC(iPS)	SGL	14463	Gata4
Aiba	ESC(iPS)	SGL	14468	Gbp1
Aiba	ESC(iPS)	SGL	14469	Gbp2
Aiba	ESC(iPS)	SGL	14472	Gbx2
Aiba	ESC(iPS)	SGL	14527	Gcgr
Aiba	ESC(iPS)	SGL	14531	Gcm1
Aiba	ESC(iPS)	SGL	14536	Nr6a1
Aiba	ESC(iPS)	SGL	14537	Gcnt1
Aiba	ESC(iPS)	SGL	14562	Gdf3
Aiba	ESC(iPS)	SGL	14598	Ggt1
Aiba	ESC(iPS)	SGL	14602	Ghrhr
Aiba	ESC(iPS)	SGL	14607	Gip
Aiba	ESC(iPS)	SGL	14608	Gpr83
Aiba	ESC(iPS)	SGL	14618	Gjb1
Aiba	ESC(iPS)	SGL	14622	Gjb5
Aiba	ESC(iPS)	SGL	14632	Gli1
Aiba	ESC(iPS)	SGL	14645	Glul
Aiba	ESC(iPS)	SGL	14675	Gna14
Aiba	ESC(iPS)	SGL	14676	Gna15
Aiba	ESC(iPS)	SGL	14704	Gng3
Aiba	ESC(iPS)	SGL	14710	Gngt2
Aiba	ESC(iPS)	SGL	14760	Gpr19
Aiba	ESC(iPS)	SGL	14768	Lancl1
Aiba	ESC(iPS)	SGL	14776	Gpx2
Aiba	ESC(iPS)	SGL	14786	Grb7
Aiba	ESC(iPS)	SGL	14859	Gsta3
Aiba	ESC(iPS)	SGL	14860	Gsta4
Aiba	ESC(iPS)	SGL	14872	Gstt2
Aiba	ESC(iPS)	SGL	14912	Nkx6-2
Aiba	ESC(iPS)	SGL	14963	H2-Bl
Aiba	ESC(iPS)	SGL	14969	H2-Eb1
Aiba	ESC(iPS)	SGL	15109	Hal
Aiba	ESC(iPS)	SGL	15114	Hap1
Aiba	ESC(iPS)	SGL	15122	Hba-a1
Aiba	ESC(iPS)	SGL	15162	Hck
Aiba	ESC(iPS)	SGL	15170	Ptpn6
Aiba	ESC(iPS)	SGL	15201	Hells
Aiba	ESC(iPS)	SGL	15206	Hes2
Aiba	ESC(iPS)	SGL	15209	Hesx1
Aiba	ESC(iPS)	SGL	15220	Foxq1
Aiba	ESC(iPS)	SGL	15221	Foxd3
Aiba	ESC(iPS)	SGL	15235	Mst1
Aiba	ESC(iPS)	SGL	15242	Hhex
Aiba	ESC(iPS)	SGL	15375	Foxa1
Aiba	ESC(iPS)	SGL	15376	Foxa2
Aiba	ESC(iPS)	SGL	15377	Foxa3
Aiba	ESC(iPS)	SGL	15407	Hoxb1
Aiba	ESC(iPS)	SGL	15451	Hpn
Aiba	ESC(iPS)	SGL	15464	Hrc
Aiba	ESC(iPS)	SGL	15476	Hs3st1
Aiba	ESC(iPS)	SGL	15565	Htr6
Aiba	ESC(iPS)	SGL	15569	Elavl2
Aiba	ESC(iPS)	SGL	15894	Icam1
Aiba	ESC(iPS)	SGL	15902	Id2
Aiba	ESC(iPS)	SGL	16005	Igfals
Aiba	ESC(iPS)	SGL	16326	Inhbe
Aiba	ESC(iPS)	SGL	16331	Inpp5d
Aiba	ESC(iPS)	SGL	16400	Itga3
Aiba	ESC(iPS)	SGL	16407	Itgae
Aiba	ESC(iPS)	SGL	16421	Itgb7
Aiba	ESC(iPS)	SGL	16429	Itln1
Aiba	ESC(iPS)	SGL	16450	Jag2
Aiba	ESC(iPS)	SGL	16456	F11r
Aiba	ESC(iPS)	SGL	16468	Jarid2
Aiba	ESC(iPS)	SGL	16475	Jub
Aiba	ESC(iPS)	SGL	16495	Kcna7
Aiba	ESC(iPS)	SGL	16512	Kcnh3
Aiba	ESC(iPS)	SGL	16515	Kcnj12
Aiba	ESC(iPS)	SGL	16519	Kcnj3
Aiba	ESC(iPS)	SGL	16524	Kcnj9
Aiba	ESC(iPS)	SGL	16525	Kcnk1
Aiba	ESC(iPS)	SGL	16528	Kcnk4
Aiba	ESC(iPS)	SGL	16529	Kcnk5
Aiba	ESC(iPS)	SGL	16536	Kcnq2
Aiba	ESC(iPS)	SGL	16572	Kif5a
Aiba	ESC(iPS)	SGL	16581	Kifc2
Aiba	ESC(iPS)	SGL	16590	Kit
Aiba	ESC(iPS)	SGL	16596	Klf1
Aiba	ESC(iPS)	SGL	16598	Klf2
Aiba	ESC(iPS)	SGL	16600	Klf4
Aiba	ESC(iPS)	SGL	16601	Klf9
Aiba	ESC(iPS)	SGL	16612	Klk1
Aiba	ESC(iPS)	SGL	16613	Klk1b11
Aiba	ESC(iPS)	SGL	16618	Klk1b26
Aiba	ESC(iPS)	SGL	16622	Klk1b5
Aiba	ESC(iPS)	SGL	16623	Klk1b1
Aiba	ESC(iPS)	SGL	16666	Krt16
Aiba	ESC(iPS)	SGL	16667	Krt17
Aiba	ESC(iPS)	SGL	16668	Krt18
Aiba	ESC(iPS)	SGL	16716	Ky
Aiba	ESC(iPS)	SGL	16763	Lad1
Aiba	ESC(iPS)	SGL	16772	Lama1
Aiba	ESC(iPS)	SGL	16782	Lamc2
Aiba	ESC(iPS)	SGL	16797	Lat
Aiba	ESC(iPS)	SGL	16818	Lck
Aiba	ESC(iPS)	SGL	16832	Ldhb
Aiba	ESC(iPS)	SGL	16833	Ldhc
Aiba	ESC(iPS)	SGL	16865	Lgtn
Aiba	ESC(iPS)	SGL	16873	Lhx5
Aiba	ESC(iPS)	SGL	16912	Psmb9
Aiba	ESC(iPS)	SGL	16922	Phyh
Aiba	ESC(iPS)	SGL	16970	Lrmp
Aiba	ESC(iPS)	SGL	16994	Ltb
Aiba	ESC(iPS)	SGL	17005	Ltk
Aiba	ESC(iPS)	SGL	17060	Blnk
Aiba	ESC(iPS)	SGL	170638	Hpcal4
Aiba	ESC(iPS)	SGL	170676	Peg10
Aiba	ESC(iPS)	SGL	170722	Nxf7
Aiba	ESC(iPS)	SGL	170734	Zfp371
Aiba	ESC(iPS)	SGL	17075	Tacstd1
Aiba	ESC(iPS)	SGL	170761	Pdzd3
Aiba	ESC(iPS)	SGL	170779	Cd209d
Aiba	ESC(iPS)	SGL	170833	Hook2
Aiba	ESC(iPS)	SGL	171168	Asah3
Aiba	ESC(iPS)	SGL	171191	V1rc18
Aiba	ESC(iPS)	SGL	171207	Arhgap4
Aiba	ESC(iPS)	SGL	17123	Madcam1
Aiba	ESC(iPS)	SGL	171272	V1rh13
Aiba	ESC(iPS)	SGL	171286	Slc12a8
Aiba	ESC(iPS)	SGL	17136	Mag
Aiba	ESC(iPS)	SGL	171388	Bnipl
Aiba	ESC(iPS)	SGL	171469	Gpr37l1
Aiba	ESC(iPS)	SGL	171567	Nme7
Aiba	ESC(iPS)	SGL	17173	Ascl2
Aiba	ESC(iPS)	SGL	17179	Matk
Aiba	ESC(iPS)	SGL	17193	Mbd4
Aiba	ESC(iPS)	SGL	17195	Mbl2
Aiba	ESC(iPS)	SGL	17215	Mcm3
Aiba	ESC(iPS)	SGL	17218	Mcm5
Aiba	ESC(iPS)	SGL	17242	Mdk
Aiba	ESC(iPS)	SGL	17288	Mep1b
Aiba	ESC(iPS)	SGL	17305	Mfng
Aiba	ESC(iPS)	SGL	17312	Mgl1
Aiba	ESC(iPS)	SGL	17318	Mid1
Aiba	ESC(iPS)	SGL	17380	Mme
Aiba	ESC(iPS)	SGL	17391	Mmp24
Aiba	ESC(iPS)	SGL	17433	Mobp
Aiba	ESC(iPS)	SGL	17450	Morc1
Aiba	ESC(iPS)	SGL	17472	Gbp4
