Study	Stem cell type	Gene list type	Entrez Gene	Gene name
Morris	HBSC	SGL	109711	Actn1
Morris	HBSC	SGL	11426	Macf1
Morris	HBSC	SGL	11658	Alcam
Morris	HBSC	SGL	11749	Anxa6
Morris	HBSC	SGL	12064	Bdnf
Morris	HBSC	SGL	12490	Cd34
Morris	HBSC	SGL	12831	Col5a1
Morris	HBSC	SGL	12832	Col5a2
Morris	HBSC	SGL	12833	Col6a1
Morris	HBSC	SGL	12925	Crip1
Morris	HBSC	SGL	13024	Ctla2a
Morris	HBSC	SGL	13132	Dab2
Morris	HBSC	SGL	13723	Emb
Morris	HBSC	SGL	13860	Eps8
Morris	HBSC	SGL	14114	Fbln1
Morris	HBSC	SGL	14164	Fgf1
Morris	HBSC	SGL	14182	Fgfr1
Morris	HBSC	SGL	14219	Ctgf
Morris	HBSC	SGL	14360	Fyn
Morris	HBSC	SGL	14451	Gas1
Morris	HBSC	SGL	14585	Gfra1
Morris	HBSC	SGL	15446	Hpgd
Morris	HBSC	SGL	15902	Id2
Morris	HBSC	SGL	15904	Id4
Morris	HBSC	SGL	16011	Igfbp5
Morris	HBSC	SGL	16431	Itm2a
Morris	HBSC	SGL	16526	Kcnk2
Morris	HBSC	SGL	16852	Lgals1
Morris	HBSC	SGL	16978	Lrrfip1
Morris	HBSC	SGL	16997	Ltbp2
Morris	HBSC	SGL	17684	Cited2
Morris	HBSC	SGL	17926	Myoc
Morris	HBSC	SGL	18003	Nedd9
Morris	HBSC	SGL	18028	Nfib
Morris	HBSC	SGL	18033	Nfkb1
Morris	HBSC	SGL	18383	Tnfrsf11b
Morris	HBSC	SGL	18516	Pbx3
Morris	HBSC	SGL	18616	Peg3
Morris	HBSC	SGL	18645	Pfn2
Morris	HBSC	SGL	18708	Pik3r1
Morris	HBSC	SGL	18764	Pkd2
Morris	HBSC	SGL	19012	Ppap2a
Morris	HBSC	SGL	192166	Sardh
Morris	HBSC	SGL	19242	Ptn
Morris	HBSC	SGL	19376	Rab34
Morris	HBSC	SGL	20193	S100a1
Morris	HBSC	SGL	20198	S100a4
Morris	HBSC	SGL	20200	S100a6
Morris	HBSC	SGL	20289	Scx
Morris	HBSC	SGL	20349	Sema3e
Morris	HBSC	SGL	20377	Sfrp1
Morris	HBSC	SGL	20618	Sncg
Morris	HBSC	SGL	20655	Sod1
Morris	HBSC	SGL	20692	Sparc
Morris	HBSC	SGL	21923	Tnc
Morris	HBSC	SGL	22021	Tpst1
Morris	HBSC	SGL	22166	Txn1
Morris	HBSC	SGL	23959	Nt5e
Morris	HBSC	SGL	26360	Angptl2
Morris	HBSC	SGL	272636	D9Ertd280e
Morris	HBSC	SGL	286940	Flnb
Morris	HBSC	SGL	29876	Clic4
Morris	HBSC	SGL	50781	Dkk3
Morris	HBSC	SGL	52552	Parp8
Morris	HBSC	SGL	53318	Pdlim3
Morris	HBSC	SGL	56615	Mgst1
Morris	HBSC	SGL	57266	Cxcl14
Morris	HBSC	SGL	63959	Slc29a1
Morris	HBSC	SGL	66894	Wwp2
Morris	HBSC	SGL	66979	Pole4
Morris	HBSC	SGL	67547	Slc39a8
Morris	HBSC	SGL	68801	Elovl5
Morris	HBSC	SGL	70561	Txndc16
Morris	HBSC	SGL	71982	Snx10
Morris	HBSC	SGL	76566	1500005K14Rik
Morris	HBSC	DGL	15979	Ifngr1
Morris	HBSC	DGL	16178	Il1r2
Morris	HBSC	DGL	16178	Il1r2
Morris	HBSC	DGL	22416	Wnt3a
Morris	HBSC	DGL	20893	Bhlhb2
Morris	HBSC	DGL	66857	1100001H23Rik
Morris	HBSC	DGL	12702	Socs3
Morris	HBSC	DGL	12452	Ccng2
Morris	HBSC	DGL	17345	Mki67
Morris	HBSC	DGL	22409	Wnt10a
Morris	HBSC	DGL	12778	Cxcr7
Morris	HBSC	DGL	18242	Oat
Morris	HBSC	DGL	19414	Rasa3
Morris	HBSC	DGL	12614	Celsr1
Morris	HBSC	DGL	64074	Smoc2
Morris	HBSC	DGL	12224	Klf5
Morris	HBSC	DGL	14181	Fgfbp1
Morris	HBSC	DGL	13136	Cd55
Morris	HBSC	DGL	66141	Ifitm3
Morris	HBSC	DGL	21807	Tsc22d1
Morris	HBSC	DGL	16913	Psmb8
Morris	HBSC	DGL	16162	Il12rb2
Morris	HBSC	DGL	66197	Cks2
Morris	HBSC	DGL	16403	Itga6
Morris	HBSC	DGL	233406	Prc1
Morris	HBSC	DGL	14677	Gnai1
Morris	HBSC	DGL	14677	Gnai1
Morris	HBSC	DGL	71819	Kif23
Morris	HBSC	DGL	227937	Pkp4
Morris	HBSC	DGL	18788	Serpinb2
Morris	HBSC	DGL	29820	Tnfrsf19
Morris	HBSC	DGL	68743	Anln
Morris	HBSC	DGL	108907	Nusap1
Morris	HBSC	DGL	215384	Fcgbp
Morris	HBSC	DGL	14205	Figf
Morris	HBSC	DGL	15567	Slc6a4
Morris	HBSC	DGL	14675	Gna14
Morris	HBSC	DGL	14462	Gata3
Morris	HBSC	DGL	13511	Dsg2
Morris	HBSC	DGL	77569	Limch1
Morris	HBSC	DGL	14609	Gja1
Morris	HBSC	DGL	16765	Stmn1
Morris	HBSC	DGL	16912	Psmb9
Morris	HBSC	DGL	494504	Apcdd1
Morris	HBSC	DGL	110454	Ly6a
Morris	HBSC	DGL	13137	Daf2
Morris	HBSC	DGL	14964	H2-D1
Morris	HBSC	DGL	630499	EG630499
Morris	HBSC	DGL	55987	Cpxm2
