Study	Stem cell type	Gene list type	Entrez Gene	Gene name
Ochsner	LiSC	SGL	100604	Lrrc8c
Ochsner	LiSC	SGL	100977	D5Mgi13
Ochsner	LiSC	SGL	101358	Fbxl14
Ochsner	LiSC	SGL	101739	Psip1
Ochsner	LiSC	SGL	101757	AU020206
Ochsner	LiSC	SGL	101772	Tmem16a
Ochsner	LiSC	SGL	102124	E130303B06Rik
Ochsner	LiSC	SGL	102162	Taf5l
Ochsner	LiSC	SGL	102545	Cmtm7
Ochsner	LiSC	SGL	102920	Cenpi
Ochsner	LiSC	SGL	103080	Sept10
Ochsner	LiSC	SGL	103136	Pwp1
Ochsner	LiSC	SGL	103268	2410017P07Rik
Ochsner	LiSC	SGL	103468	Nup107
Ochsner	LiSC	SGL	104732	4930427A07Rik
Ochsner	LiSC	SGL	104884	Tdp1
Ochsner	LiSC	SGL	105377	Ankrd32
Ochsner	LiSC	SGL	105837	Mtbp
Ochsner	LiSC	SGL	105988	Espl1
Ochsner	LiSC	SGL	106582	Nrm
Ochsner	LiSC	SGL	106795	Tcf19
Ochsner	LiSC	SGL	107373	4632417K18Rik
Ochsner	LiSC	SGL	107995	Cdc20
Ochsner	LiSC	SGL	108100	Baiap2
Ochsner	LiSC	SGL	108121	U2af1
Ochsner	LiSC	SGL	108147	Atic
Ochsner	LiSC	SGL	108156	Mthfd1
Ochsner	LiSC	SGL	108655	Foxp1
Ochsner	LiSC	SGL	110109	Nol1
Ochsner	LiSC	SGL	110750	Cse1l
Ochsner	LiSC	SGL	110956	D17H6S56E-5
Ochsner	LiSC	SGL	114641	Rpl31
Ochsner	LiSC	SGL	114663	Impa2
Ochsner	LiSC	SGL	114741	Supt16h
Ochsner	LiSC	SGL	11545	Parp1
Ochsner	LiSC	SGL	11564	Adsl
Ochsner	LiSC	SGL	11670	Aldh3a1
Ochsner	LiSC	SGL	116870	Mta1
Ochsner	LiSC	SGL	11702	Amd1
Ochsner	LiSC	SGL	11739	Slc25a4
Ochsner	LiSC	SGL	11745	Anxa3
Ochsner	LiSC	SGL	11792	Apex1
Ochsner	LiSC	SGL	11799	Birc5
Ochsner	LiSC	SGL	11841	Arf2
Ochsner	LiSC	SGL	11911	Atf4
Ochsner	LiSC	SGL	11991	Hnrnpd
Ochsner	LiSC	SGL	12070	Ngfrap1
Ochsner	LiSC	SGL	12144	Blm
Ochsner	LiSC	SGL	12175	Bnip2
Ochsner	LiSC	SGL	12189	Brca1
Ochsner	LiSC	SGL	12190	Brca2
Ochsner	LiSC	SGL	12228	Btg3
Ochsner	LiSC	SGL	12235	Bub1
Ochsner	LiSC	SGL	12236	Bub1b
Ochsner	LiSC	SGL	12261	C1qbp
Ochsner	LiSC	SGL	12316	Aspm
Ochsner	LiSC	SGL	12367	Casp3
Ochsner	LiSC	SGL	12389	Cav1
Ochsner	LiSC	SGL	12390	Cav2
Ochsner	LiSC	SGL	12393	Runx2
Ochsner	LiSC	SGL	12428	Ccna2
Ochsner	LiSC	SGL	12429	Ccnb1-rs1
Ochsner	LiSC	SGL	12442	Ccnb2
Ochsner	LiSC	SGL	12444	Ccnd2
Ochsner	LiSC	SGL	12447	Ccne1
Ochsner	LiSC	SGL	12448	Ccne2
Ochsner	LiSC	SGL	12449	Ccnf
Ochsner	LiSC	SGL	12457	Ccrn4l
Ochsner	LiSC	SGL	12461	Cct2
Ochsner	LiSC	SGL	12462	Cct3
Ochsner	LiSC	SGL	12464	Cct4
Ochsner	LiSC	SGL	12465	Cct5
Ochsner	LiSC	SGL	12469	Cct8
Ochsner	LiSC	SGL	12484	Cd24a
Ochsner	LiSC	SGL	12527	Cd9
Ochsner	LiSC	SGL	12530	Cdc25a
Ochsner	LiSC	SGL	12531	Cdc25b
Ochsner	LiSC	SGL	12532	Cdc25c
Ochsner	LiSC	SGL	12534	Cdc2a
Ochsner	LiSC	SGL	12544	Cdc45l
Ochsner	LiSC	SGL	12545	Cdc7
Ochsner	LiSC	SGL	12566	Cdk2
Ochsner	LiSC	SGL	12567	Cdk4
Ochsner	LiSC	SGL	12615	Cenpa
Ochsner	LiSC	SGL	12649	Chek1
Ochsner	LiSC	SGL	12729	Clns1a
Ochsner	LiSC	SGL	12778	Cxcr7
Ochsner	LiSC	SGL	12798	Cnn2
Ochsner	LiSC	SGL	13006	Smc3
Ochsner	LiSC	SGL	13007	Csrp1
Ochsner	LiSC	SGL	13008	Csrp2
Ochsner	LiSC	SGL	13178	Dck
Ochsner	LiSC	SGL	13237	Defcr3
Ochsner	LiSC	SGL	13361	Dhfr
Ochsner	LiSC	SGL	13363	Dhh
Ochsner	LiSC	SGL	13411	Dnahc11
Ochsner	LiSC	SGL	13433	Dnmt1
Ochsner	LiSC	SGL	13445	Cdk2ap1
Ochsner	LiSC	SGL	13605	Ect2
Ochsner	LiSC	SGL	13680	Ddx19a
Ochsner	LiSC	SGL	13681	Eif4a1
Ochsner	LiSC	SGL	13682	Eif4a2
Ochsner	LiSC	SGL	13685	Eif4ebp1
Ochsner	LiSC	SGL	13713	Elk3
Ochsner	LiSC	SGL	13800	Enah
Ochsner	LiSC	SGL	13803	Enc1
Ochsner	LiSC	SGL	13838	Epha4
Ochsner	LiSC	SGL	13860	Eps8
Ochsner	LiSC	SGL	13877	Erh
Ochsner	LiSC	SGL	13972	Gnb1l
Ochsner	LiSC	SGL	14007	Cugbp2
Ochsner	LiSC	SGL	14026	Evl
Ochsner	LiSC	SGL	14062	F2r
Ochsner	LiSC	SGL	14086	Fscn1
Ochsner	LiSC	SGL	14113	Fbl
Ochsner	LiSC	SGL	14115	Fbln2
Ochsner	LiSC	SGL	14156	Fen1
Ochsner	LiSC	SGL	14168	Fgf13
Ochsner	LiSC	SGL	14210	LOC14210
Ochsner	LiSC	SGL	14211	Smc2
Ochsner	LiSC	SGL	14229	Fkbp5
Ochsner	LiSC	SGL	14235	Foxm1
Ochsner	LiSC	SGL	14270	Srgap2
Ochsner	LiSC	SGL	14283	Fosl1
Ochsner	LiSC	SGL	14368	Fzd6
Ochsner	LiSC	SGL	14375	Xrcc6
Ochsner	LiSC	SGL	14391	Gabpb1
Ochsner	LiSC	SGL	14425	Galnt3
Ochsner	LiSC	SGL	14534	Gcn5l2
Ochsner	LiSC	SGL	14570	Arhgdig
Ochsner	LiSC	SGL	14609	Gja1
Ochsner	LiSC	SGL	14615	Gjc1
Ochsner	LiSC	SGL	14673	Gna12
Ochsner	LiSC	SGL	14694	Gnb2l1
Ochsner	LiSC	SGL	14768	Lancl1
Ochsner	LiSC	SGL	14791	Emg1
Ochsner	LiSC	SGL	14793	Cdca3
Ochsner	LiSC	SGL	14841	Gsg2
Ochsner	LiSC	SGL	14942	Gzme
Ochsner	LiSC	SGL	15185	Hdac6
Ochsner	LiSC	SGL	15201	Hells
Ochsner	LiSC	SGL	15228	Foxg1
Ochsner	LiSC	SGL	15270	H2afx
Ochsner	LiSC	SGL	15289	Hmgb1
Ochsner	LiSC	SGL	15331	Hmgn2
Ochsner	LiSC	SGL	15352	LOC15352
Ochsner	LiSC	SGL	15354	Hmgb3
Ochsner	LiSC	SGL	15361	Hmga1
Ochsner	LiSC	SGL	15364	Hmga2
Ochsner	LiSC	SGL	15366	Hmmr
Ochsner	LiSC	SGL	15376	Foxa2
Ochsner	LiSC	SGL	15382	Hnrnpa1
Ochsner	LiSC	SGL	15384	Hnrnpab
Ochsner	LiSC	SGL	15469	Prmt1
Ochsner	LiSC	SGL	15516	Hsp90ab1
Ochsner	LiSC	SGL	15982	Ifrd1
Ochsner	LiSC	SGL	15983	Ifrd2
Ochsner	LiSC	SGL	16007	Cyr61
Ochsner	LiSC	SGL	16010	Igfbp4
Ochsner	LiSC	SGL	16201	Ilf3
Ochsner	LiSC	SGL	16319	Incenp
Ochsner	LiSC	SGL	16497	Kcnab1
Ochsner	LiSC	SGL	16525	Kcnk1
Ochsner	LiSC	SGL	16571	Kif4
Ochsner	LiSC	SGL	16580	Kifc1
Ochsner	LiSC	SGL	16647	Kpna2
Ochsner	LiSC	SGL	16668	Krt18
Ochsner	LiSC	SGL	16765	Stmn1
Ochsner	LiSC	SGL	16777	Lamb1-1
Ochsner	LiSC	SGL	16782	Lamc2
Ochsner	LiSC	SGL	16785	Rpsa
Ochsner	LiSC	SGL	16852	Lgals1
Ochsner	LiSC	SGL	16881	Lig1
Ochsner	LiSC	SGL	16897	Llgl1
Ochsner	LiSC	SGL	16898	Rps2
Ochsner	LiSC	SGL	16906	Lmnb1
Ochsner	LiSC	SGL	16907	Lmnb2
Ochsner	LiSC	SGL	16952	Anxa1
Ochsner	LiSC	SGL	170762	Nup155
Ochsner	LiSC	SGL	17089	Lyar
Ochsner	LiSC	SGL	171170	Mbnl3
Ochsner	LiSC	SGL	17121	Mxd3
Ochsner	LiSC	SGL	17192	Mbd3
Ochsner	LiSC	SGL	17215	Mcm3
Ochsner	LiSC	SGL	17216	Mcm2
Ochsner	LiSC	SGL	17217	Mcm4
Ochsner	LiSC	SGL	17218	Mcm5
Ochsner	LiSC	SGL	17219	Mcm6
Ochsner	LiSC	SGL	17220	Mcm7
Ochsner	LiSC	SGL	17279	Melk
Ochsner	LiSC	SGL	17299	Mettl1
Ochsner	LiSC	SGL	17345	Mki67
Ochsner	LiSC	SGL	17357	Marcksl1
Ochsner	LiSC	SGL	17385	Mmp11
Ochsner	LiSC	SGL	17387	Mmp14
Ochsner	LiSC	SGL	17427	Mns1
Ochsner	LiSC	SGL	17535	Mre11a
Ochsner	LiSC	SGL	17698	Msn
Ochsner	LiSC	SGL	17768	Mthfd2
Ochsner	LiSC	SGL	17865	Mybl2
Ochsner	LiSC	SGL	17869	Myc
Ochsner	LiSC	SGL	17876	Myef2
Ochsner	LiSC	SGL	17938	Naca
Ochsner	LiSC	SGL	17975	Ncl
Ochsner	LiSC	SGL	18005	Nek2
Ochsner	LiSC	SGL	18108	Nmt2
Ochsner	LiSC	SGL	18130	Ints6
Ochsner	LiSC	SGL	18140	Uhrf1
Ochsner	LiSC	SGL	18148	Npm1
Ochsner	LiSC	SGL	18226	Nup62
Ochsner	LiSC	SGL	18228	Nutf2-ps1
Ochsner	LiSC	SGL	18230	Nxn
Ochsner	LiSC	SGL	18263	Odc1
Ochsner	LiSC	SGL	18286	Odf2
Ochsner	LiSC	SGL	18392	Orc1l
Ochsner	LiSC	SGL	18393	Orc2l
Ochsner	LiSC	SGL	18432	Mybbp1a
Ochsner	LiSC	SGL	18516	Pbx3
Ochsner	LiSC	SGL	18538	Pcna
Ochsner	LiSC	SGL	18541	Pcnt
Ochsner	LiSC	SGL	18647	Pftk1
Ochsner	LiSC	SGL	18712	Pim1
Ochsner	LiSC	SGL	18759	Prkci
Ochsner	LiSC	SGL	18811	Prl2c2
Ochsner	LiSC	SGL	18813	Pa2g4
Ochsner	LiSC	SGL	18817	Plk1
Ochsner	LiSC	SGL	18824	Plp2
Ochsner	LiSC	SGL	18861	Pms2
Ochsner	LiSC	SGL	18938	Ppp1r14b
Ochsner	LiSC	SGL	18968	Pola1
Ochsner	LiSC	SGL	18969	Pola2
Ochsner	LiSC	SGL	18971	Pold1
Ochsner	LiSC	SGL	18972	Pold2
Ochsner	LiSC	SGL	18973	Pole
Ochsner	LiSC	SGL	18974	Pole2
Ochsner	LiSC	SGL	19069	Nup88
Ochsner	LiSC	SGL	19075	Prim1
Ochsner	LiSC	SGL	19076	Prim2
Ochsner	LiSC	SGL	19125	Prodh
Ochsner	LiSC	SGL	19139	Prps1
Ochsner	LiSC	SGL	19183	Psmc3ip
Ochsner	LiSC	SGL	192173	BC003940
Ochsner	LiSC	SGL	192176	Flna
Ochsner	LiSC	SGL	19231	Ptma
Ochsner	LiSC	SGL	19252	Dusp1
Ochsner	LiSC	SGL	19263	Ptprb
Ochsner	LiSC	SGL	19285	Ptrf
Ochsner	LiSC	SGL	19296	Pvt1
Ochsner	LiSC	SGL	19317	Qk
Ochsner	LiSC	SGL	19348	Kif20a
Ochsner	LiSC	SGL	19361	Rad51
Ochsner	LiSC	SGL	19362	Rad51ap1
