Study	Stem cell type	Gene list type	Entrez Gene	Gene name
Aiba	ESC(P0)	SGL	100102	Pcsk9
Aiba	ESC(P0)	SGL	100340	Smpdl3b
Aiba	ESC(P0)	SGL	100342	4732473B16Rik
Aiba	ESC(P0)	SGL	100535	Oas1d
Aiba	ESC(P0)	SGL	101320	Dyrk4
Aiba	ESC(P0)	SGL	101612	Grwd1
Aiba	ESC(P0)	SGL	101744	C330005M16Rik
Aiba	ESC(P0)	SGL	102084	AI451557
Aiba	ESC(P0)	SGL	102278	Cpne7
Aiba	ESC(P0)	SGL	102614	Rpp25
Aiba	ESC(P0)	SGL	102626	Mapkapk3
Aiba	ESC(P0)	SGL	102991	AU022751
Aiba	ESC(P0)	SGL	103149	Upb1
Aiba	ESC(P0)	SGL	103172	Ndg2
Aiba	ESC(P0)	SGL	103655	Sec14l4
Aiba	ESC(P0)	SGL	103775	Slc25a41
Aiba	ESC(P0)	SGL	104156	Etv5
Aiba	ESC(P0)	SGL	104174	Gldc
Aiba	ESC(P0)	SGL	104582	Rprml
Aiba	ESC(P0)	SGL	104759	Pld4
Aiba	ESC(P0)	SGL	104923	Adi1
Aiba	ESC(P0)	SGL	104943	9030611O19Rik
Aiba	ESC(P0)	SGL	105594	Cphx
Aiba	ESC(P0)	SGL	105653	Phyhip
Aiba	ESC(P0)	SGL	105853	Mal2
Aiba	ESC(P0)	SGL	106042	Prickle1
Aiba	ESC(P0)	SGL	106347	Ildr1
Aiba	ESC(P0)	SGL	106389	Eaf2
Aiba	ESC(P0)	SGL	107094	Rrp12
Aiba	ESC(P0)	SGL	107586	Ovol2
Aiba	ESC(P0)	SGL	107869	Cth
Aiba	ESC(P0)	SGL	108072	Grm6
Aiba	ESC(P0)	SGL	108114	Slc22a7
Aiba	ESC(P0)	SGL	108156	Mthfd1
Aiba	ESC(P0)	SGL	108159	Ubxd6
Aiba	ESC(P0)	SGL	108673	Ccdc86
Aiba	ESC(P0)	SGL	108800	Ston2
Aiba	ESC(P0)	SGL	108802	Calr4
Aiba	ESC(P0)	SGL	109052	Krt75
Aiba	ESC(P0)	SGL	109731	Maob
Aiba	ESC(P0)	SGL	109857	Cbr3
Aiba	ESC(P0)	SGL	109901	Ela1
Aiba	ESC(P0)	SGL	109904	Mcf2
Aiba	ESC(P0)	SGL	109979	Art3
Aiba	ESC(P0)	SGL	110542	Amhr2
Aiba	ESC(P0)	SGL	110595	Timp4
Aiba	ESC(P0)	SGL	110596	Rgnef
Aiba	ESC(P0)	SGL	110639	Prps2
Aiba	ESC(P0)	SGL	110794	Cebpe
Aiba	ESC(P0)	SGL	110862	Kcnq3
Aiba	ESC(P0)	SGL	110877	Slc18a1
Aiba	ESC(P0)	SGL	110958	D6Mm5e
Aiba	ESC(P0)	SGL	11287	Pzp
Aiba	ESC(P0)	SGL	11304	Abca4
Aiba	ESC(P0)	SGL	11307	Abcg1
Aiba	ESC(P0)	SGL	114304	Slc28a3
Aiba	ESC(P0)	SGL	11433	Acp5
Aiba	ESC(P0)	SGL	11440	Chrna6
Aiba	ESC(P0)	SGL	11450	Adipoq
Aiba	ESC(P0)	SGL	114654	Ly6g6d
Aiba	ESC(P0)	SGL	114664	Hsd17b11
Aiba	ESC(P0)	SGL	11474	Actn3
Aiba	ESC(P0)	SGL	11486	Ada
Aiba	ESC(P0)	SGL	11489	Adam12
Aiba	ESC(P0)	SGL	11498	Adam4
Aiba	ESC(P0)	SGL	11555	Adrb2
Aiba	ESC(P0)	SGL	11595	Acan
