Study	Stem cell type	Gene list type	Entrez Gene	Gene name
Kiel	HSC(SLAM)	SGL	18634	Pex7
Kiel	HSC(SLAM)	SGL	18647	Pftk1
Kiel	HSC(SLAM)	SGL	18749	Prkacb
Kiel	HSC(SLAM)	SGL	18754	Prkce
Kiel	HSC(SLAM)	SGL	18760	Prkd1
Kiel	HSC(SLAM)	SGL	18761	Prkcq
Kiel	HSC(SLAM)	SGL	18767	Pkia
Kiel	HSC(SLAM)	SGL	18798	Plcb4
Kiel	HSC(SLAM)	SGL	18815	Plg
Kiel	HSC(SLAM)	SGL	18949	Pnn
Kiel	HSC(SLAM)	SGL	18972	Pold2
Kiel	HSC(SLAM)	SGL	18984	Por
Kiel	HSC(SLAM)	SGL	19038	Ppic
Kiel	HSC(SLAM)	SGL	19039	Lgals3bp
Kiel	HSC(SLAM)	SGL	19124	Procr
Kiel	HSC(SLAM)	SGL	19125	Prodh
Kiel	HSC(SLAM)	SGL	19212	Pter
Kiel	HSC(SLAM)	SGL	19218	Ptger3
Kiel	HSC(SLAM)	SGL	192287	Slc25a36
Kiel	HSC(SLAM)	SGL	19250	Ptpn14
Kiel	HSC(SLAM)	SGL	192662	Arhgdia
Kiel	HSC(SLAM)	SGL	19280	Ptprs
Kiel	HSC(SLAM)	SGL	19290	Pura
Kiel	HSC(SLAM)	SGL	19338	Rab33b
Kiel	HSC(SLAM)	SGL	193813	Mcfd2
Kiel	HSC(SLAM)	SGL	19385	Ranbp1
Kiel	HSC(SLAM)	SGL	19647	Rbbp6
Kiel	HSC(SLAM)	SGL	19655	Rbmx
Kiel	HSC(SLAM)	SGL	19659	Rbp1
Kiel	HSC(SLAM)	SGL	19672	Rcn1
Kiel	HSC(SLAM)	SGL	19729	Rag1ap1
Kiel	HSC(SLAM)	SGL	20116	Rps8
Kiel	HSC(SLAM)	SGL	20187	Ryk
Kiel	HSC(SLAM)	SGL	20250	Scd2
Kiel	HSC(SLAM)	SGL	20301	Ccl27
Kiel	HSC(SLAM)	SGL	20317	Serpinf1
Kiel	HSC(SLAM)	SGL	20324	Sdpr
Kiel	HSC(SLAM)	SGL	20362	7-Sep
Kiel	HSC(SLAM)	SGL	20383	Sfrs3
Kiel	HSC(SLAM)	SGL	20392	Sgce
Kiel	HSC(SLAM)	SGL	20480	Clpb
Kiel	HSC(SLAM)	SGL	20496	Slc12a2
Kiel	HSC(SLAM)	SGL	20516	Slc20a2
Kiel	HSC(SLAM)	SGL	20519	Slc22a3
Kiel	HSC(SLAM)	SGL	20589	Ighmbp2
Kiel	HSC(SLAM)	SGL	20677	Sox4
Kiel	HSC(SLAM)	SGL	20700	Serpina1a
Kiel	HSC(SLAM)	SGL	20702	Serpina1c
Kiel	HSC(SLAM)	SGL	20703	Serpina1d
Kiel	HSC(SLAM)	SGL	20704	Serpina1e
Kiel	HSC(SLAM)	SGL	20715	Serpina3g
Kiel	HSC(SLAM)	SGL	207214	Larp4
Kiel	HSC(SLAM)	SGL	207278	Fchsd2
Kiel	HSC(SLAM)	SGL	20751	Spr
Kiel	HSC(SLAM)	SGL	207592	Tbc1d16
Kiel	HSC(SLAM)	SGL	207704	Gtpbp10
Kiel	HSC(SLAM)	SGL	207819	4930539E08Rik
Kiel	HSC(SLAM)	SGL	20810	Srm
Kiel	HSC(SLAM)	SGL	20815	Srpk1
Kiel	HSC(SLAM)	SGL	20822	Trove2
Kiel	HSC(SLAM)	SGL	20853	Stau1
Kiel	HSC(SLAM)	SGL	208943	Myo5c
Kiel	HSC(SLAM)	SGL	208968	Zfp280c
Kiel	HSC(SLAM)	SGL	20913	Stxbp4
Kiel	HSC(SLAM)	SGL	20917	Suclg2
Kiel	HSC(SLAM)	SGL	209200	Dtx3l
Kiel	HSC(SLAM)	SGL	209378	Itih5
Kiel	HSC(SLAM)	SGL	20955	Vamp7
Kiel	HSC(SLAM)	SGL	209683	Ttc28
Kiel	HSC(SLAM)	SGL	210126	Lpp
Kiel	HSC(SLAM)	SGL	210741	Kcnk12
Kiel	HSC(SLAM)	SGL	210925	Ints9
