Study	Stem cell type	Gene list type	Entrez Gene	Gene name
Aiba	ESC	SGL	100038935	LOC100038935
Aiba	ESC	SGL	100340	Smpdl3b
Aiba	ESC	SGL	100342	4732473B16Rik
Aiba	ESC	SGL	100535	Oas1d
Aiba	ESC	SGL	100647	Upk3b
Aiba	ESC	SGL	101602	AI467606
Aiba	ESC	SGL	101631	Pwwp2b
Aiba	ESC	SGL	101744	C330005M16Rik
Aiba	ESC	SGL	102060	Gadd45gip1
Aiba	ESC	SGL	102084	AI451557
Aiba	ESC	SGL	102103	Mtus1
Aiba	ESC	SGL	102614	Rpp25
Aiba	ESC	SGL	102857	Slc6a8
Aiba	ESC	SGL	102991	AU022751
Aiba	ESC	SGL	103149	Upb1
Aiba	ESC	SGL	103161	Apof
Aiba	ESC	SGL	103172	Ndg2
Aiba	ESC	SGL	103213	Traf3ip2
Aiba	ESC	SGL	103511	BB146404
Aiba	ESC	SGL	103551	E130012A19Rik
Aiba	ESC	SGL	103655	Sec14l4
Aiba	ESC	SGL	103775	Slc25a41
Aiba	ESC	SGL	104110	Adcy4
Aiba	ESC	SGL	104156	Etv5
Aiba	ESC	SGL	104174	Gldc
Aiba	ESC	SGL	104384	Rhox9
Aiba	ESC	SGL	104943	9030611O19Rik
Aiba	ESC	SGL	105372	Utp15
Aiba	ESC	SGL	105450	Mmrn2
Aiba	ESC	SGL	105594	Cphx
Aiba	ESC	SGL	105853	Mal2
Aiba	ESC	SGL	105855	Nckap1l
Aiba	ESC	SGL	106347	Ildr1
Aiba	ESC	SGL	106512	Gpsm3
Aiba	ESC	SGL	106564	Ppcs
Aiba	ESC	SGL	106766	Stap2
Aiba	ESC	SGL	106861	Abhd3
Aiba	ESC	SGL	107141	Cyp2c50
Aiba	ESC	SGL	107586	Ovol2
Aiba	ESC	SGL	107656	Krt9
Aiba	ESC	SGL	107869	Cth
Aiba	ESC	SGL	107970	Hist1h1t
Aiba	ESC	SGL	108017	Fxyd4
Aiba	ESC	SGL	108072	Grm6
Aiba	ESC	SGL	108075	Ltbp4
Aiba	ESC	SGL	108114	Slc22a7
Aiba	ESC	SGL	108115	Slco4a1
Aiba	ESC	SGL	108655	Foxp1
Aiba	ESC	SGL	108723	Card11
Aiba	ESC	SGL	108800	Ston2
Aiba	ESC	SGL	109019	Obfc2a
Aiba	ESC	SGL	109151	Chd9
Aiba	ESC	SGL	109168	5730596K20Rik
Aiba	ESC	SGL	109225	Ms4a7
Aiba	ESC	SGL	109648	Npy
Aiba	ESC	SGL	109791	Clps
Aiba	ESC	SGL	109857	Cbr3
Aiba	ESC	SGL	109901	Ela1
Aiba	ESC	SGL	109904	Mcf2
Aiba	ESC	SGL	110095	Pygl
Aiba	ESC	SGL	110173	Manba
Aiba	ESC	SGL	110326	Tas1r1
Aiba	ESC	SGL	110542	Amhr2
Aiba	ESC	SGL	110794	Cebpe
Aiba	ESC	SGL	110911	Cds2
Aiba	ESC	SGL	110958	D6Mm5e
Aiba	ESC	SGL	11287	Pzp
Aiba	ESC	SGL	11303	Abca1
Aiba	ESC	SGL	11307	Abcg1
Aiba	ESC	SGL	11352	Abl2
Aiba	ESC	SGL	11364	Acadm
Aiba	ESC	SGL	113845	V1ra3
Aiba	ESC	SGL	113853	V1rb3
