Study	Stem cell type	Gene list type	Entrez Gene	Gene name
Kiel	HSC(FetalSpleen)	SGL	101502	Hsd3b7
Kiel	HSC(FetalSpleen)	SGL	102294	Cyp4v3
Kiel	HSC(FetalSpleen)	SGL	106064	AW549877
Kiel	HSC(FetalSpleen)	SGL	107526	Gimap4
Kiel	HSC(FetalSpleen)	SGL	108062	Cstf2
Kiel	HSC(FetalSpleen)	SGL	108767	Pnrc1
Kiel	HSC(FetalSpleen)	SGL	11364	Acadm
Kiel	HSC(FetalSpleen)	SGL	114674	Gtf2ird2
Kiel	HSC(FetalSpleen)	SGL	11622	Ahr
Kiel	HSC(FetalSpleen)	SGL	11797	Birc2
Kiel	HSC(FetalSpleen)	SGL	12010	B2m
Kiel	HSC(FetalSpleen)	SGL	12033	Bcap29
Kiel	HSC(FetalSpleen)	SGL	12151	Bmi1
Kiel	HSC(FetalSpleen)	SGL	12193	Zfp36l2
Kiel	HSC(FetalSpleen)	SGL	12339	Capn7
Kiel	HSC(FetalSpleen)	SGL	12363	Casp4
Kiel	HSC(FetalSpleen)	SGL	12393	Runx2
Kiel	HSC(FetalSpleen)	SGL	12444	Ccnd2
Kiel	HSC(FetalSpleen)	SGL	12479	Cd1d1
Kiel	HSC(FetalSpleen)	SGL	12480	Cd1d2
Kiel	HSC(FetalSpleen)	SGL	12577	Cdkn1c
Kiel	HSC(FetalSpleen)	SGL	12747	Clk1
Kiel	HSC(FetalSpleen)	SGL	12819	Col15a1
Kiel	HSC(FetalSpleen)	SGL	12822	Col18a1
Kiel	HSC(FetalSpleen)	SGL	12826	Col4a1
Kiel	HSC(FetalSpleen)	SGL	12827	Col4a2
Kiel	HSC(FetalSpleen)	SGL	12873	Cpa3
Kiel	HSC(FetalSpleen)	SGL	12894	Cpt1a
Kiel	HSC(FetalSpleen)	SGL	13024	Ctla2a
Kiel	HSC(FetalSpleen)	SGL	13025	Ctla2b
Kiel	HSC(FetalSpleen)	SGL	13034	Ctse
Kiel	HSC(FetalSpleen)	SGL	13070	Cyp11a1
