# Generate Mapping Tables Script: Version 4 11:07 on 02(MM)14(DD)2014(YYYY)
# Image/GenBank Handler Script: Version 2 11:07 on 02(MM)14(DD)2014(YYYY)
# Clone ID to GenBank   lookuptable: IMAGECLONE_UCSC_HG19
# GenBank  to Unigene   lookuptable: GB_TO_UG
# Unigene to EntrezGene lookuptable: UG_TO_ENTREZGENE
# Contig ID to Ensembl Lookuptable: PHRAP_CONTIGS 
affy_mouse430_2|1441972_at|1441972_at	mgi_symbol|6230424C14Rik|6230424C14Rik
affy_mouse430_2|1448952_at|1448952_at	mgi_symbol|A030009H04Rik|A030009H04Rik
affy_mouse430_2|1424059_at|1424059_at	mgi_symbol|Suv420h2|Suv420h2
affy_mouse430_2|1425780_a_at|1425780_a_at	mgi_symbol|Tmem167|Tmem167
affy_mouse430_2|1428288_at|1428288_at	mgi_symbol|Klf9|Klf9
affy_mouse430_2|1452141_a_at|1452141_a_at	mgi_symbol|Sepp1|Sepp1
affy_mouse430_2|1424775_at|1424775_at	mgi_symbol|Oas1a|Oas1a
affy_mouse430_2|1436202_at|1436202_at
affy_mouse430_2|1427981_a_at|1427981_a_at	mgi_symbol|Csad|Csad
affy_mouse430_2|1448136_at|1448136_at	mgi_symbol|Enpp2|Enpp2
affy_mouse430_2|1455610_at|1455610_at	mgi_symbol|Dmn|Dmn
affy_mouse430_2|1454984_at|1454984_at	mgi_symbol|AW061234|AW061234
affy_mouse430_2|1430697_at|1430697_at	mgi_symbol|Ammecr1|Ammecr1
affy_mouse430_2|1416414_at|1416414_at	mgi_symbol|Emilin1|Emilin1
affy_mouse430_2|1449851_at|1449851_at	mgi_symbol|Per1|Per1
affy_mouse430_2|1419442_at|1419442_at	mgi_symbol|Matn2|Matn2
