Study	Stem cell type	Gene list type	Entrez Gene	Gene name
Aiba	ESC	SGL	100102	Pcsk9
Aiba	ESC	SGL	100554	AA792892
Aiba	ESC	SGL	101320	Dyrk4
Aiba	ESC	SGL	101602	AI467606
Aiba	ESC	SGL	101612	Grwd1
Aiba	ESC	SGL	102626	Mapkapk3
Aiba	ESC	SGL	102871	D330045A20Rik
Aiba	ESC	SGL	102991	AU022751
Aiba	ESC	SGL	103655	Sec14l4
Aiba	ESC	SGL	104174	Gldc
Aiba	ESC	SGL	104885	Tmem179
Aiba	ESC	SGL	105005	AW125753
Aiba	ESC	SGL	105439	Slain1
Aiba	ESC	SGL	105594	Cphx
Aiba	ESC	SGL	105853	Mal2
Aiba	ESC	SGL	106369	Ypel1
Aiba	ESC	SGL	106512	Gpsm3
Aiba	ESC	SGL	107970	Hist1h1t
Aiba	ESC	SGL	108013	Brunol4
Aiba	ESC	SGL	108115	Slco4a1
Aiba	ESC	SGL	108802	Calr4
Aiba	ESC	SGL	109904	Mcf2
Aiba	ESC	SGL	110595	Timp4
Aiba	ESC	SGL	110862	Kcnq3
Aiba	ESC	SGL	113848	V1ra6
Aiba	ESC	SGL	114304	Slc28a3
Aiba	ESC	SGL	11435	Chrna1
Aiba	ESC	SGL	11450	Adipoq
Aiba	ESC	SGL	114652	Ly6g5c
Aiba	ESC	SGL	11474	Actn3
Aiba	ESC	SGL	11571	Crisp1
Aiba	ESC	SGL	11611	Agxt
Aiba	ESC	SGL	11614	Nr0b1
Aiba	ESC	SGL	11634	Aire
Aiba	ESC	SGL	116810	Foxn4
Aiba	ESC	SGL	116838	Rims2
Aiba	ESC	SGL	116903	Calcb
Aiba	ESC	SGL	11717	Ampd3
Aiba	ESC	SGL	117590	Asb10
Aiba	ESC	SGL	11768	Ap1m2
Aiba	ESC	SGL	11792	Apex1
Aiba	ESC	SGL	11811	Apobec2
Aiba	ESC	SGL	11813	Apoc2
Aiba	ESC	SGL	11838	Arc
Aiba	ESC	SGL	118454	Gjc2
Aiba	ESC	SGL	11861	Arl4a
Aiba	ESC	SGL	11944	Atp4a
Aiba	ESC	SGL	12121	Bicd1
Aiba	ESC	SGL	12124	Bik
Aiba	ESC	SGL	12142	Prdm1
Aiba	ESC	SGL	12217	Bsn
Aiba	ESC	SGL	12310	Calca
Aiba	ESC	SGL	12311	Calcr
Aiba	ESC	SGL	12323	Camk2b
Aiba	ESC	SGL	12335	Capn3
Aiba	ESC	SGL	12350	Car3
Aiba	ESC	SGL	12364	Casp12
Aiba	ESC	SGL	12395	Runx1t1
Aiba	ESC	SGL	12443	Ccnd1
Aiba	ESC	SGL	12490	Cd34
Aiba	ESC	SGL	12515	Cd69
Aiba	ESC	SGL	12550	Cdh1
Aiba	ESC	SGL	12557	Cdh17
Aiba	ESC	SGL	12560	Cdh3
Aiba	ESC	SGL	12577	Cdkn1c
Aiba	ESC	SGL	12587	Mia1
Aiba	ESC	SGL	12721	Coro1a
Aiba	ESC	SGL	12741	Cldn5
Aiba	ESC	SGL	12804	Cntfr
Aiba	ESC	SGL	12805	Cntn1
Aiba	ESC	SGL	12810	Coch
Aiba	ESC	SGL	12822	Col18a1
Aiba	ESC	SGL	12832	Col5a2
Aiba	ESC	SGL	12889	Cplx1
Aiba	ESC	SGL	12894	Cpt1a
Aiba	ESC	SGL	12919	Crhbp
Aiba	ESC	SGL	12933	Crmp1
Aiba	ESC	SGL	13013	Cst9
Aiba	ESC	SGL	13113	Cyp3a13
Aiba	ESC	SGL	13131	Dab1
Aiba	ESC	SGL	13404	Dmc1
Aiba	ESC	SGL	13405	Dmd
Aiba	ESC	SGL	13417	Dnahc8
Aiba	ESC	SGL	13426	Dync1i1
Aiba	ESC	SGL	13446	Doc2a
Aiba	ESC	SGL	13449	Dok2
Aiba	ESC	SGL	13527	Dtna
Aiba	ESC	SGL	13590	Lefty1
Aiba	ESC	SGL	13653	Egr1
Aiba	ESC	SGL	13836	Epha2
Aiba	ESC	SGL	13841	Epha7
Aiba	ESC	SGL	14009	Etv1
Aiba	ESC	SGL	14025	Bcl11a
Aiba	ESC	SGL	14063	F2rl1
Aiba	ESC	SGL	14085	Fah
Aiba	ESC	SGL	14130	Fcgr2b
Aiba	ESC	SGL	14148	Fdx1
Aiba	ESC	SGL	14172	Fgf18
Aiba	ESC	SGL	14176	Fgf5
Aiba	ESC	SGL	14181	Fgfbp1
Aiba	ESC	SGL	14191	Fgr
Aiba	ESC	SGL	14299	Freq
Aiba	ESC	SGL	14373	G0s2
Aiba	ESC	SGL	14397	Gabra4
Aiba	ESC	SGL	14415	Gad1
Aiba	ESC	SGL	14428	Galr2
Aiba	ESC	SGL	14472	Gbx2
Aiba	ESC	SGL	14531	Gcm1
Aiba	ESC	SGL	14570	Arhgdig
Aiba	ESC	SGL	14584	Gfpt2
Aiba	ESC	SGL	14608	Gpr83
Aiba	ESC	SGL	14632	Gli1
Aiba	ESC	SGL	14659	Glrp1
Aiba	ESC	SGL	14676	Gna15
Aiba	ESC	SGL	14704	Gng3
Aiba	ESC	SGL	14710	Gngt2
Aiba	ESC	SGL	14739	S1pr2
Aiba	ESC	SGL	14766	Gpr56
Aiba	ESC	SGL	14786	Grb7
Aiba	ESC	SGL	14859	Gsta3
Aiba	ESC	SGL	14968	H2-Ea
Aiba	ESC	SGL	15132	Hbb-bh1
Aiba	ESC	SGL	15162	Hck
Aiba	ESC	SGL	15206	Hes2
Aiba	ESC	SGL	15221	Foxd3
Aiba	ESC	SGL	15361	Hmga1
Aiba	ESC	SGL	15370	Nr4a1
Aiba	ESC	SGL	15450	Lipc
Aiba	ESC	SGL	15507	Hspb1
Aiba	ESC	SGL	15563	Htr5a
