Study	Stem cell type	Gene list type	Entrez Gene	Gene name
Kiel	HSC(FL-CD45+)	DGL	56878	Rbms1
Kiel	HSC(FL-CD45+)	DGL	66054	Cndp2
Kiel	HSC(FL-CD45+)	DGL	66107	1100001G20Rik
Kiel	HSC(FL-CD45+)	DGL	66162	Bola2
Kiel	HSC(FL-CD45+)	DGL	66447	Mgst3
Kiel	HSC(FL-CD45+)	DGL	66491	Polr2l
Kiel	HSC(FL-CD45+)	DGL	66857	1100001H23Rik
Kiel	HSC(FL-CD45+)	DGL	67078	1700012G19Rik
Kiel	HSC(FL-CD45+)	DGL	67326	1700037H04Rik
Kiel	HSC(FL-CD45+)	DGL	67531	5730408K05Rik
Kiel	HSC(FL-CD45+)	DGL	67865	Rgs10
Kiel	HSC(FL-CD45+)	DGL	68026	2810417H13Rik
Kiel	HSC(FL-CD45+)	DGL	69156	Comtd1
Kiel	HSC(FL-CD45+)	DGL	70021	Nt5dc2
Kiel	HSC(FL-CD45+)	DGL	70026	Bzrpl1
Kiel	HSC(FL-CD45+)	DGL	71819	Kif23
