Study	Stem cell type	Gene list type	Entrez Gene	Gene name
Ivanova	HSC	SGL	11350	Abl1
Ivanova	HSC	SGL	11363	Acadl
Ivanova	HSC	SGL	11370	Acadvl
Ivanova	HSC	SGL	11440	Chrna6
Ivanova	HSC	SGL	11443	Chrnb1
Ivanova	HSC	SGL	11451	Acrv1
Ivanova	HSC	SGL	11486	Ada
Ivanova	HSC	SGL	11488	Adam11
Ivanova	HSC	SGL	11517	Adcyap1r1
Ivanova	HSC	SGL	11545	Parp1
Ivanova	HSC	SGL	11556	Adrb3
Ivanova	HSC	SGL	11600	Angpt1
Ivanova	HSC	SGL	11605	Gla
Ivanova	HSC	SGL	11611	Agxt
Ivanova	HSC	SGL	11615	AL024110
Ivanova	HSC	SGL	11636	Ak1
Ivanova	HSC	SGL	11669	Aldh2
Ivanova	HSC	SGL	11765	Ap1g1
Ivanova	HSC	SGL	11787	Apbb2
Ivanova	HSC	SGL	11819	Nr2f2
Ivanova	HSC	SGL	11829	Aqp4
Ivanova	HSC	SGL	11931	Atp1b1
Ivanova	HSC	SGL	11932	Atp1b2
Ivanova	HSC	SGL	11997	Akr1b7
Ivanova	HSC	SGL	12039	Bckdha
Ivanova	HSC	SGL	12040	Bckdhb
Ivanova	HSC	SGL	12091	Glb1
Ivanova	HSC	SGL	12125	Bcl2l11
Ivanova	HSC	SGL	12142	Prdm1
Ivanova	HSC	SGL	12160	Bmp5
Ivanova	HSC	SGL	12163	Bmp8a
Ivanova	HSC	SGL	12212	Chic1
Ivanova	HSC	SGL	12223	Btc
Ivanova	HSC	SGL	12268	C4b
Ivanova	HSC	SGL	12288	Cacna1c
Ivanova	HSC	SGL	12294	Cacna2d3
Ivanova	HSC	SGL	12309	S100g
Ivanova	HSC	SGL	12317	Calr
Ivanova	HSC	SGL	12322	Camk2a
Ivanova	HSC	SGL	12355	Nr1i3
Ivanova	HSC	SGL	12364	Casp12
Ivanova	HSC	SGL	12370	Casp8
Ivanova	HSC	SGL	12388	Ctnnd1
Ivanova	HSC	SGL	12393	Runx2
Ivanova	HSC	SGL	12398	Cbfa2t3
Ivanova	HSC	SGL	12400	Cbfb
Ivanova	HSC	SGL	12412	Cbx1
Ivanova	HSC	SGL	12443	Ccnd1
Ivanova	HSC	SGL	12444	Ccnd2
Ivanova	HSC	SGL	12462	Cct3
Ivanova	HSC	SGL	12477	Ctla4
Ivanova	HSC	SGL	12500	Cd3d
Ivanova	HSC	SGL	12503	Cd247
Ivanova	HSC	SGL	12526	Cd8b1
Ivanova	HSC	SGL	12555	Cdh15
Ivanova	HSC	SGL	12567	Cdk4
Ivanova	HSC	SGL	12589	Ift81
Ivanova	HSC	SGL	12607	Cebpz
Ivanova	HSC	SGL	12638	Cftr
Ivanova	HSC	SGL	12640	Cga
Ivanova	HSC	SGL	12739	Cldn3
Ivanova	HSC	SGL	12819	Col15a1
Ivanova	HSC	SGL	12822	Col18a1
Ivanova	HSC	SGL	12826	Col4a1
Ivanova	HSC	SGL	12877	Cpeb1
Ivanova	HSC	SGL	12915	Crebl1
Ivanova	HSC	SGL	12916	Crem
Ivanova	HSC	SGL	12922	Crhr2
Ivanova	HSC	SGL	12961	Crybb2
Ivanova	HSC	SGL	12965	Crygb
Ivanova	HSC	SGL	12967	Crygd
Ivanova	HSC	SGL	13011	Cst7
Ivanova	HSC	SGL	13017	Ctbp2
Ivanova	HSC	SGL	13024	Ctla2a
Ivanova	HSC	SGL	13025	Ctla2b
Ivanova	HSC	SGL	13047	Cux1
Ivanova	HSC	SGL	13106	Cyp2e1
