Study	Stem cell type	Gene list type	Entrez Gene	Gene name
Chateauvieux	MSC	SGL	101568	Vrk3
Chateauvieux	MSC	SGL	101739	Psip1
Chateauvieux	MSC	SGL	103573	Xpo1
Chateauvieux	MSC	SGL	104458	Rars
Chateauvieux	MSC	SGL	106143	Cggbp1
Chateauvieux	MSC	SGL	108679	Cops8
Chateauvieux	MSC	SGL	108907	Nusap1
Chateauvieux	MSC	SGL	109594	Lmo1
Chateauvieux	MSC	SGL	109801	Glo1
Chateauvieux	MSC	SGL	109934	Abr
Chateauvieux	MSC	SGL	110213	Tegt
Chateauvieux	MSC	SGL	110454	Ly6a
Chateauvieux	MSC	SGL	110809	Sfrs1
Chateauvieux	MSC	SGL	11364	Acadm
Chateauvieux	MSC	SGL	11461	Actb
Chateauvieux	MSC	SGL	114643	Oas1c
Chateauvieux	MSC	SGL	11465	Actg1
Chateauvieux	MSC	SGL	11513	Adcy7
Chateauvieux	MSC	SGL	11740	Slc25a5
Chateauvieux	MSC	SGL	11746	Anxa4
Chateauvieux	MSC	SGL	11747	Anxa5
Chateauvieux	MSC	SGL	11773	Ap2m1
Chateauvieux	MSC	SGL	11792	Apex1
Chateauvieux	MSC	SGL	11840	Arf1
Chateauvieux	MSC	SGL	11848	Rhoa
Chateauvieux	MSC	SGL	11867	Arpc1b
Chateauvieux	MSC	SGL	11946	Atp5a1
Chateauvieux	MSC	SGL	11947	Atp5b
Chateauvieux	MSC	SGL	12049	Bcl2l10
Chateauvieux	MSC	SGL	12334	Capn2
Chateauvieux	MSC	SGL	12450	Ccng1
Chateauvieux	MSC	SGL	12462	Cct3
Chateauvieux	MSC	SGL	12465	Cct5
Chateauvieux	MSC	SGL	12468	Cct7
Chateauvieux	MSC	SGL	12560	Cdh3
Chateauvieux	MSC	SGL	12797	Cnn1
Chateauvieux	MSC	SGL	12824	Col2a1
Chateauvieux	MSC	SGL	13001	Csnk2b
Chateauvieux	MSC	SGL	13206	Ddx4
Chateauvieux	MSC	SGL	13684	Eif4e
Chateauvieux	MSC	SGL	13690	Eif4g2
Chateauvieux	MSC	SGL	13723	Emb
Chateauvieux	MSC	SGL	14104	Fasn
Chateauvieux	MSC	SGL	14137	Fdft1
Chateauvieux	MSC	SGL	14151	Fech
Chateauvieux	MSC	SGL	14200	Fhl2
Chateauvieux	MSC	SGL	14248	Flii
Chateauvieux	MSC	SGL	14461	Gata2
Chateauvieux	MSC	SGL	14661	Glud1
Chateauvieux	MSC	SGL	14852	Gspt1
Chateauvieux	MSC	SGL	15191	Hdgf
Chateauvieux	MSC	SGL	15259	Hipk3
Chateauvieux	MSC	SGL	15289	Hmgb1
Chateauvieux	MSC	SGL	15331	Hmgn2
Chateauvieux	MSC	SGL	15356	Hmgcl
Chateauvieux	MSC	SGL	15463	Hrb
Chateauvieux	MSC	SGL	15481	Hspa8
Chateauvieux	MSC	SGL	16211	Kpnb1
Chateauvieux	MSC	SGL	16468	Jarid2
Chateauvieux	MSC	SGL	16475	Jub
Chateauvieux	MSC	SGL	16647	Kpna2
Chateauvieux	MSC	SGL	16772	Lama1
Chateauvieux	MSC	SGL	16792	Laptm5
Chateauvieux	MSC	SGL	16796	Lasp1
Chateauvieux	MSC	SGL	17069	Ly6e
Chateauvieux	MSC	SGL	170750	Xpnpep1
Chateauvieux	MSC	SGL	17113	M6pr
Chateauvieux	MSC	SGL	17161	Maoa
Chateauvieux	MSC	SGL	17210	Mcl1
Chateauvieux	MSC	SGL	17698	Msn
Chateauvieux	MSC	SGL	17901	Myl1
Chateauvieux	MSC	SGL	18010	Neu1
Chateauvieux	MSC	SGL	18028	Nfib
Chateauvieux	MSC	SGL	18073	Nid1
Chateauvieux	MSC	SGL	18099	Nlk
Chateauvieux	MSC	SGL	18103	Nme2
Chateauvieux	MSC	SGL	18107	Nmt1
Chateauvieux	MSC	SGL	18139	Zfml
Chateauvieux	MSC	SGL	18203	Ntan1
Chateauvieux	MSC	SGL	18472	Pafah1b1
Chateauvieux	MSC	SGL	18572	Pdcd11
Chateauvieux	MSC	SGL	18583	Pde7a
Chateauvieux	MSC	SGL	18597	Pdha1
Chateauvieux	MSC	SGL	18673	Phb
Chateauvieux	MSC	SGL	18701	Pigf
Chateauvieux	MSC	SGL	18738	Pitpna
Chateauvieux	MSC	SGL	18759	Prkci
Chateauvieux	MSC	SGL	18777	Lypla1
Chateauvieux	MSC	SGL	18805	Pld1
Chateauvieux	MSC	SGL	18817	Plk1
Chateauvieux	MSC	SGL	19018	Scand1
Chateauvieux	MSC	SGL	19045	Ppp1ca
Chateauvieux	MSC	SGL	19047	Ppp1cc
Chateauvieux	MSC	SGL	19055	Ppp3ca
Chateauvieux	MSC	SGL	19084	Prkar1a
Chateauvieux	MSC	SGL	19139	Prps1
Chateauvieux	MSC	SGL	19172	Psmb4
Chateauvieux	MSC	SGL	19177	Psmb7
Chateauvieux	MSC	SGL	19182	Psmc3
Chateauvieux	MSC	SGL	19184	Psmc5
Chateauvieux	MSC	SGL	192159	Prpf8
Chateauvieux	MSC	SGL	19231	Ptma
Chateauvieux	MSC	SGL	19298	Pex19
Chateauvieux	MSC	SGL	19383	Raly
Chateauvieux	MSC	SGL	19385	Ranbp1
Chateauvieux	MSC	SGL	19652	Rbm3
Chateauvieux	MSC	SGL	20014	Rpn2
Chateauvieux	MSC	SGL	20020	Polr2a
