Study	Stem cell type	Gene list type	Entrez Gene	Gene name
Easterday	NSC	SGL	100678	Psph
Easterday	NSC	SGL	104215	Rhoq
Easterday	NSC	SGL	107508	Eprs
Easterday	NSC	SGL	11566	Adss
Easterday	NSC	SGL	11837	Arbp
Easterday	NSC	SGL	121022	Mrps6
Easterday	NSC	SGL	12306	Anxa2
Easterday	NSC	SGL	12349	Car2
Easterday	NSC	SGL	12443	Ccnd1
Easterday	NSC	SGL	12444	Ccnd2
Easterday	NSC	SGL	12461	Cct2
Easterday	NSC	SGL	12554	Cdh13
Easterday	NSC	SGL	12631	Cfl1
Easterday	NSC	SGL	13629	Eef2
Easterday	NSC	SGL	13870	Ercc1
Easterday	NSC	SGL	14042	Ext1
Easterday	NSC	SGL	14057	Sfxn1
Easterday	NSC	SGL	14534	Gcn5l2
Easterday	NSC	SGL	14694	Gnb2l1
Easterday	NSC	SGL	14751	Gpi1
Easterday	NSC	SGL	15950	Ifi203
Easterday	NSC	SGL	16009	Igfbp3
Easterday	NSC	SGL	16517	Kcnj16
Easterday	NSC	SGL	17279	Melk
Easterday	NSC	SGL	18148	Npm1
Easterday	NSC	SGL	18648	Pgam1
Easterday	NSC	SGL	18791	Plat
Easterday	NSC	SGL	19241	Tmsb4x
Easterday	NSC	SGL	19384	Ran
Easterday	NSC	SGL	20116	Rps8
Easterday	NSC	SGL	20163	Rsu1
Easterday	NSC	SGL	20266	Scn1b
Easterday	NSC	SGL	207728	Pde2a
Easterday	NSC	SGL	20855	Stc1
Easterday	NSC	SGL	20878	Aurka
Easterday	NSC	SGL	21454	Tcp1
Easterday	NSC	SGL	215114	Hip1
Easterday	NSC	SGL	218952	Fermt2
Easterday	NSC	SGL	22070	Tpt1
Easterday	NSC	SGL	22196	Ube2i
Easterday	NSC	SGL	230861	Eif4g3
Easterday	NSC	SGL	26357	Abcg2
Easterday	NSC	SGL	319521	A730056I06Rik
Easterday	NSC	SGL	353242	Mrpl21
Easterday	NSC	SGL	433904	Ociad2
Easterday	NSC	SGL	434339	EG434339
Easterday	NSC	SGL	50527	Ero1l
Easterday	NSC	SGL	51788	H2afz
Easterday	NSC	SGL	52033	Pbk
Easterday	NSC	SGL	52874	D19Bwg1357e
Easterday	NSC	SGL	55963	Slc1a4
Easterday	NSC	SGL	56307	Metap2
Easterday	NSC	SGL	56348	Hsd17b12
Easterday	NSC	SGL	58520	0610007P14Rik
Easterday	NSC	SGL	65113	Ndfip1
Easterday	NSC	SGL	66870	Serbp1
Easterday	NSC	SGL	67247	Mosc2
Easterday	NSC	SGL	67603	Dusp6
Easterday	NSC	SGL	67941	Rps27l
Easterday	NSC	SGL	69207	Sfrs11
Easterday	NSC	SGL	70127	Dpf3
Easterday	NSC	SGL	72065	Rap2c
Easterday	NSC	SGL	73130	Tmed5
Easterday	NSC	SGL	76709	Arpc2
Easterday	NSC	SGL	76959	Chmp5
Easterday	NSC(DC)	DGL	102774	Bbs4
Easterday	NSC(DC)	DGL	11758	Prdx6
Easterday	NSC(DC)	DGL	11829	Aqp4
Easterday	NSC(DC)	DGL	12631	Cfl1
Easterday	NSC(DC)	DGL	13618	Ednrb
Easterday	NSC(DC)	DGL	140492	Kcnn2
Easterday	NSC(DC)	DGL	15512	Hspa2
Easterday	NSC(DC)	DGL	27226	Pla2g7
Easterday	NSC(DC)	DGL	54158	Copg2as2
Easterday	NSC(DC)	DGL	56455	Dynll1
Easterday	NSC(DC)	DGL	66354	Snw1
Easterday	NSC(DC)	DGL	68652	Map3k7ip2
Easterday	NSC(DC)	DGL	74205	Acsl3
