# Generate Mapping Tables Script: Version 4 11:06 on 02(MM)14(DD)2014(YYYY)
# Image/GenBank Handler Script: Version 2 11:06 on 02(MM)14(DD)2014(YYYY)
# Clone ID to GenBank   lookuptable: IMAGECLONE_UCSC_HG19
# GenBank  to Unigene   lookuptable: GB_TO_UG
# Unigene to EntrezGene lookuptable: UG_TO_ENTREZGENE
# Contig ID to Ensembl Lookuptable: PHRAP_CONTIGS 
embl|22809|22809	unigene|Hs.9754|Hs.9754	hgnc_symbol|ATF5|ATF5
embl|27141|27141	unigene|Hs.130685|Hs.130685	hgnc_symbol|CIDEB|CIDEB
embl|26999|26999	unigene|Hs.519702|Hs.519702	hgnc_symbol|CYFIP2|CYFIP2
embl|445|445	unigene|Hs.160786|Hs.160786	hgnc_symbol|ASS1|ASS1
embl|1595|1595	unigene|Hs.417077|Hs.417077	hgnc_symbol|CYP51A1|CYP51A1
embl|2224|2224	unigene|Hs.335918|Hs.335918	hgnc_symbol|FDPS|FDPS
embl|9096|9096	unigene|Hs.251830|Hs.251830	hgnc_symbol|TBX18|TBX18
embl|433|433	unigene|Hs.16247|Hs.16247	hgnc_symbol|ASGR2|ASGR2
embl|1757|1757	unigene|Hs.198003|Hs.198003	hgnc_symbol|SARDH|SARDH
embl|10330|10330	unigene|Hs.8752|Hs.8752	hgnc_symbol|CNPY2|CNPY2
embl|84918|84918	unigene|Hs.408355|Hs.408355	hgnc_symbol|LRP11|LRP11
embl|7818|7818	unigene|Hs.516746|Hs.516746	hgnc_symbol|DAP3|DAP3
embl|55740|55740	unigene|Hs.497893|Hs.497893	hgnc_symbol|ENAH|ENAH
embl|23203|23203	unigene|Hs.495471|Hs.495471	hgnc_symbol|PMPCA|PMPCA
embl|79023|79023	unigene|Hs.444276|Hs.444276	hgnc_symbol|NUP37|NUP37
embl|3931|3931	unigene|Hs.387239|Hs.387239	hgnc_symbol|LCAT|LCAT
embl|5281|5281	unigene|Hs.468415|Hs.468415	hgnc_symbol|PIGF|PIGF
embl|3487|3487	unigene|Hs.462998|Hs.462998	hgnc_symbol|IGFBP4|IGFBP4
embl|51599|51599	unigene|Hs.466507|Hs.466507	hgnc_symbol|LSR|LSR
embl|3838|3838	unigene|Hs.594238|Hs.594238	hgnc_symbol|KPNA2|KPNA2
embl|83606|83606	unigene|Hs.9850|Hs.9850	hgnc_symbol|GUCD1|GUCD1
embl|65009|65009	unigene|Hs.322430|Hs.322430	hgnc_symbol|NDRG4|NDRG4
embl|2679|2679	unigene|Hs.595809|Hs.595809	hgnc_symbol|GGT2|GGT2
embl|2160|2160	unigene|Hs.1430|Hs.1430	hgnc_symbol|F11|F11
embl|5348|5348	unigene|Hs.442498|Hs.442498	hgnc_symbol|FXYD1|FXYD1
embl|4067|4067	unigene|Hs.491767|Hs.491767	hgnc_symbol|LYN|LYN
embl|8328|8328	unigene|Hs.553160|Hs.553160	hgnc_symbol|GFI1B|GFI1B
embl|5447|5447	unigene|Hs.354056|Hs.354056	hgnc_symbol|POR|POR
embl|8547|8547	unigene|Hs.333383|Hs.333383	hgnc_symbol|FCN3|FCN3
embl|8659|8659	unigene|Hs.77448|Hs.77448	hgnc_symbol|ALDH4A1|ALDH4A1
embl|140883|140883	unigene|Hs.43834|Hs.43834	hgnc_symbol|ZNF280B|ZNF280B
embl|51529|51529	unigene|Hs.534456|Hs.534456	hgnc_symbol|ANAPC11|ANAPC11
embl|58155|58155	unigene|Hs.591430|Hs.591430	hgnc_symbol|PTBP2|PTBP2
embl|3483|3483	unigene|Hs.839|Hs.839	hgnc_symbol|IGFALS|IGFALS
embl|1558|1558	unigene|Hs.282871|Hs.282871	hgnc_symbol|CYP2C8|CYP2C8
embl|57408|57408	unigene|Hs.591668|Hs.591668	hgnc_symbol|LRTM1|LRTM1
embl|114770|114770	unigene|Hs.282244|Hs.282244	hgnc_symbol|PGLYRP2|PGLYRP2
unigene|Hs.612895|Hs.612895
embl|51433|51433	unigene|Hs.7101|Hs.7101	hgnc_symbol|ANAPC5|ANAPC5
embl|8847|8847	hgnc_symbol|DLEU2|DLEU2
embl|51155|51155	unigene|Hs.532803|Hs.532803	hgnc_symbol|HN1|HN1
embl|6628|6628	unigene|Hs.83753|Hs.83753	hgnc_symbol|SNRPB|SNRPB
embl|4061|4061	unigene|Hs.521903|Hs.521903	hgnc_symbol|LY6E|LY6E
embl|10313|10313	unigene|Hs.473761|Hs.473761	hgnc_symbol|RTN3|RTN3
embl|10184|10184	unigene|Hs.79299|Hs.79299	hgnc_symbol|LHFPL2|LHFPL2
embl|6009|6009	unigene|Hs.438823|Hs.438823	hgnc_symbol|RHEB|RHEB
embl|55508|55508	unigene|Hs.506011|Hs.506011	hgnc_symbol|SLC35E3|SLC35E3
embl|127|127	unigene|Hs.1219|Hs.1219	hgnc_symbol|ADH4|ADH4
embl|5046|5046	unigene|Hs.498494|Hs.498494	hgnc_symbol|PCSK6|PCSK6
embl|4175|4175	unigene|Hs.444118|Hs.444118	hgnc_symbol|MCM6|MCM6
embl|10542|10542	unigene|Hs.439815|Hs.439815	hgnc_symbol|LAMTOR5|LAMTOR5
embl|51249|51249	unigene|Hs.643561|Hs.643561	hgnc_symbol|TMEM69|TMEM69
embl|2158|2158	unigene|Hs.522798|Hs.522798	hgnc_symbol|F9|F9
unigene|Hs.561421|Hs.561421
embl|11243|11243	unigene|Hs.530479|Hs.530479	hgnc_symbol|PMF1|PMF1
embl|10893|10893	unigene|Hs.567417|Hs.567417	hgnc_symbol|MMP24|MMP24
embl|29081|29081	unigene|Hs.470553|Hs.470553	hgnc_symbol|METTL5|METTL5
embl|930|930	unigene|Hs.632193|Hs.632193	hgnc_symbol|CD19|CD19
embl|54059|54059	unigene|Hs.474066|Hs.474066	hgnc_symbol|YBEY|YBEY
embl|303|303	hgnc_symbol|ANXA2P1|ANXA2P1
embl|444|444	unigene|Hs.332422|Hs.332422	hgnc_symbol|ASPH|ASPH
embl|3015|3015	unigene|Hs.119192|Hs.119192	hgnc_symbol|H2AFZ|H2AFZ
embl|84913|84913	unigene|Hs.135569|Hs.135569	hgnc_symbol|ATOH8|ATOH8
embl|4522|4522	unigene|Hs.632340|Hs.632340	hgnc_symbol|MTHFD1|MTHFD1
embl|2914|2914	unigene|Hs.429018|Hs.429018	hgnc_symbol|GRM4|GRM4
embl|4069|4069	unigene|Hs.524579|Hs.524579	hgnc_symbol|LYZ|LYZ
embl|133688|133688	unigene|Hs.254699|Hs.254699	hgnc_symbol|UGT3A1|UGT3A1
embl|3045|3045	unigene|Hs.591988|Hs.591988	hgnc_symbol|HBD|HBD
embl|1579|1579	unigene|Hs.1645|Hs.1645	hgnc_symbol|CYP4A11|CYP4A11
embl|100|100	unigene|Hs.255479|Hs.255479	hgnc_symbol|ADA|ADA
embl|9229|9229	unigene|Hs.627200|Hs.627200	hgnc_symbol|DLGAP1|DLGAP1
embl|151871|151871	unigene|Hs.351113|Hs.351113	hgnc_symbol|DPPA2|DPPA2
embl|9168|9168	unigene|Hs.446574|Hs.446574	hgnc_symbol|TMSB10|TMSB10
