Study	Stem cell type	Gene list type	Entrez Gene	Gene name
Buchstaller	NSC(NCSC)	SGL	100088	Rcc1
Buchstaller	NSC(NCSC)	SGL	101612	Grwd1
Buchstaller	NSC(NCSC)	SGL	101739	Psip1
Buchstaller	NSC(NCSC)	SGL	101757	AU020206
Buchstaller	NSC(NCSC)	SGL	103136	Pwp1
Buchstaller	NSC(NCSC)	SGL	104458	Rars
Buchstaller	NSC(NCSC)	SGL	106344	Rfc4
Buchstaller	NSC(NCSC)	SGL	107435	Hat1
Buchstaller	NSC(NCSC)	SGL	108176	Npm3-ps1
Buchstaller	NSC(NCSC)	SGL	110809	Sfrs1
Buchstaller	NSC(NCSC)	SGL	11534	Adk
Buchstaller	NSC(NCSC)	SGL	11564	Adsl
Buchstaller	NSC(NCSC)	SGL	11639	Ak3l1
Buchstaller	NSC(NCSC)	SGL	11792	Apex1
Buchstaller	NSC(NCSC)	SGL	11821	Aprt
Buchstaller	NSC(NCSC)	SGL	118451	Mrps2
Buchstaller	NSC(NCSC)	SGL	12035	Bcat1
Buchstaller	NSC(NCSC)	SGL	12301	Cacybp
Buchstaller	NSC(NCSC)	SGL	12429	Ccnb1-rs1
Buchstaller	NSC(NCSC)	SGL	12462	Cct3
Buchstaller	NSC(NCSC)	SGL	12484	Cd24a
Buchstaller	NSC(NCSC)	SGL	12530	Cdc25a
Buchstaller	NSC(NCSC)	SGL	12729	Clns1a
Buchstaller	NSC(NCSC)	SGL	12903	Crabp1
Buchstaller	NSC(NCSC)	SGL	12904	Crabp2
Buchstaller	NSC(NCSC)	SGL	13496	Arid3a
Buchstaller	NSC(NCSC)	SGL	13864	Nr2f6
Buchstaller	NSC(NCSC)	SGL	140486	Igf2bp1
Buchstaller	NSC(NCSC)	SGL	14057	Sfxn1
Buchstaller	NSC(NCSC)	SGL	14183	Fgfr2
Buchstaller	NSC(NCSC)	SGL	14433	Gapdh
Buchstaller	NSC(NCSC)	SGL	14450	Gart
Buchstaller	NSC(NCSC)	SGL	14451	Gas1
Buchstaller	NSC(NCSC)	SGL	14455	Gas5
Buchstaller	NSC(NCSC)	SGL	14852	Gspt1
Buchstaller	NSC(NCSC)	SGL	15277	Hk2
Buchstaller	NSC(NCSC)	SGL	15382	Hnrnpa1
Buchstaller	NSC(NCSC)	SGL	15407	Hoxb1
Buchstaller	NSC(NCSC)	SGL	15510	Hspd1
Buchstaller	NSC(NCSC)	SGL	15525	Hspa4
Buchstaller	NSC(NCSC)	SGL	15574	Hus1
Buchstaller	NSC(NCSC)	SGL	16319	Incenp
Buchstaller	NSC(NCSC)	SGL	16772	Lama1
Buchstaller	NSC(NCSC)	SGL	16918	Mycl1
Buchstaller	NSC(NCSC)	SGL	17216	Mcm2
Buchstaller	NSC(NCSC)	SGL	17218	Mcm5
Buchstaller	NSC(NCSC)	SGL	17220	Mcm7
Buchstaller	NSC(NCSC)	SGL	17268	Meis1
Buchstaller	NSC(NCSC)	SGL	17427	Mns1
Buchstaller	NSC(NCSC)	SGL	17535	Mre11a
Buchstaller	NSC(NCSC)	SGL	17684	Cited2
