Study	Stem cell type	Gene list type	Entrez Gene	Gene name
Oatley	SSC	SGL	101148	B630005N14Rik
Oatley	SSC	SGL	101602	AI467606
Oatley	SSC	SGL	104156	Etv5
Oatley	SSC	SGL	105596	AU020094
Oatley	SSC	SGL	108670	Epsti1
Oatley	SSC	SGL	109019	Obfc2a
Oatley	SSC	SGL	109700	Itga1
Oatley	SSC	SGL	110196	Fdps
Oatley	SSC	SGL	114715	Spred1
Oatley	SSC	SGL	114716	Spred2
Oatley	SSC	SGL	11576	Afp
Oatley	SSC	SGL	11843	Arf4
Oatley	SSC	SGL	12029	Bcl6b
Oatley	SSC	SGL	12051	Bcl3
Oatley	SSC	SGL	12444	Ccnd2
Oatley	SSC	SGL	12447	Ccne1
Oatley	SSC	SGL	12448	Ccne2
Oatley	SSC	SGL	12484	Cd24a
Oatley	SSC	SGL	12817	Col13a1
Oatley	SSC	SGL	12933	Crmp1
Oatley	SSC	SGL	12934	Dpysl2
Oatley	SSC	SGL	13017	Ctbp2
Oatley	SSC	SGL	13121	Cyp51
Oatley	SSC	SGL	13654	Egr2
Oatley	SSC	SGL	13655	Egr3
Oatley	SSC	SGL	13723	Emb
Oatley	SSC	SGL	13813	Eomes
Oatley	SSC	SGL	13875	Erf
Oatley	SSC	SGL	14012	Mpzl2
Oatley	SSC	SGL	14063	F2rl1
Oatley	SSC	SGL	14180	Fgf9
Oatley	SSC	SGL	14225	Fkbp1a
Oatley	SSC	SGL	14281	Fos
Oatley	SSC	SGL	142980	Tlr3
Oatley	SSC	SGL	14455	Gas5
Oatley	SSC	SGL	14585	Gfra1
Oatley	SSC	SGL	14701	Gng12
Oatley	SSC	SGL	14860	Gsta4
Oatley	SSC	SGL	14910	Gt(ROSA)26Sor
Oatley	SSC	SGL	15242	Hhex
Oatley	SSC	SGL	15277	Hk2
Oatley	SSC	SGL	15376	Foxa2
Oatley	SSC	SGL	15414	Hoxb6
Oatley	SSC	SGL	15452	Hprt1
Oatley	SSC	SGL	15904	Id4
Oatley	SSC	SGL	15936	Ier2
Oatley	SSC	SGL	15937	Ier3
Oatley	SSC	SGL	16002	Igf2
Oatley	SSC	SGL	16449	Jag1
Oatley	SSC	SGL	16485	Kcna1
Oatley	SSC	SGL	16563	Kif2a
Oatley	SSC	SGL	16592	Fabp5
Oatley	SSC	SGL	16797	Lat
Oatley	SSC	SGL	16835	Ldlr
Oatley	SSC	SGL	16869	Lhx1
Oatley	SSC	SGL	17075	Tacstd1
Oatley	SSC	SGL	170755	Sgk3
Oatley	SSC	SGL	171170	Mbnl3
Oatley	SSC	SGL	17184	Matr3
Oatley	SSC	SGL	17252	Rdh11
Oatley	SSC	SGL	17750	Mt2
Oatley	SSC	SGL	17876	Myef2
Oatley	SSC	SGL	18003	Nedd9
Oatley	SSC	SGL	18040	Nefm
Oatley	SSC	SGL	18073	Nid1
Oatley	SSC	SGL	18080	Nin
Oatley	SSC	SGL	18194	Nsdhl
Oatley	SSC	SGL	18538	Pcna
Oatley	SSC	SGL	18751	Prkcb1
