# Generate Mapping Tables Script: Version 4 11:03 on 02(MM)14(DD)2014(YYYY)
# Image/GenBank Handler Script: Version 2 11:03 on 02(MM)14(DD)2014(YYYY)
# Clone ID to GenBank   lookuptable: IMAGECLONE_UCSC_HG19
# GenBank  to Unigene   lookuptable: GB_TO_UG
# Unigene to EntrezGene lookuptable: UG_TO_ENTREZGENE
# Contig ID to Ensembl Lookuptable: PHRAP_CONTIGS 
affy_hg_u133_plus_2|228450_at|228450_at	entrezgene|144100|144100	hgnc_symbol|PLEKHA7|PLEKHA7
affy_hg_u133_plus_2|203837_at|203837_at	entrezgene|4217|4217	hgnc_symbol|MAP3K5|MAP3K5
affy_hg_u133_plus_2|218781_at|218781_at	entrezgene|79677|79677	hgnc_symbol|SMC6|SMC6
affy_hg_u133_plus_2|205987_at|205987_at	entrezgene|911|911	hgnc_symbol|CD1C|CD1C
affy_hg_u133_plus_2|203836_s_at|203836_s_at	entrezgene|4217|4217	hgnc_symbol|MAP3K5|MAP3K5
affy_hg_u133_plus_2|209143_s_at|209143_s_at	entrezgene|1207|1207	hgnc_symbol|CLNS1A|CLNS1A
affy_hg_u133_plus_2|236535_at|236535_at	entrezgene|79677|79677	hgnc_symbol|SMC6|SMC6
affy_hg_u133_plus_2|221923_s_at|221923_s_at	entrezgene|4869|4869	hgnc_symbol|NPM1|NPM1
affy_hg_u133_plus_2|1553974_at|1553974_at	entrezgene|128977 / 7290|128977 / 7290	hgnc_symbol|C22orf39 / HIRA|C22orf39 / HIRA
affy_hg_u133_plus_2|201326_at|201326_at	entrezgene|908|908	hgnc_symbol|CCT6A|CCT6A
affy_hg_u133_plus_2|202854_at|202854_at	entrezgene|3251|3251	hgnc_symbol|HPRT1|HPRT1
affy_hg_u133_plus_2|223294_at|223294_at	entrezgene|51260|51260	hgnc_symbol|CXorf26|CXorf26
affy_hg_u133_plus_2|214097_at|214097_at	entrezgene|6227|6227	hgnc_symbol|RPS21|RPS21
affy_hg_u133_plus_2|224022_x_at|224022_x_at	entrezgene|51384|51384	hgnc_symbol|WNT16|WNT16
affy_hg_u133_plus_2|226284_at|226284_at	entrezgene|57621|57621	hgnc_symbol|ZBTB2|ZBTB2
affy_hg_u133_plus_2|209759_s_at|209759_s_at	entrezgene|1632|1632	hgnc_symbol|DCI|DCI
affy_hg_u133_plus_2|224800_at|224800_at	entrezgene|57590|57590	hgnc_symbol|WDFY1|WDFY1
affy_hg_u133_plus_2|214149_s_at|214149_s_at	entrezgene|8992|8992	hgnc_symbol|ATP6V0E1|ATP6V0E1
affy_hg_u133_plus_2|211675_s_at|211675_s_at	entrezgene|29969|29969	hgnc_symbol|MDFIC|MDFIC
affy_hg_u133_plus_2|202962_at|202962_at	entrezgene|23303|23303	hgnc_symbol|KIF13B|KIF13B
affy_hg_u133_plus_2|228286_at|228286_at	entrezgene|348654|348654	hgnc_symbol|GEN1|GEN1
affy_hg_u133_plus_2|231093_at|231093_at	entrezgene|115352|115352	hgnc_symbol|FCRL3|FCRL3
affy_hg_u133_plus_2|207641_at|207641_at	entrezgene|23495|23495	hgnc_symbol|TNFRSF13B|TNFRSF13B
affy_hg_u133_plus_2|33778_at|33778_at	entrezgene|25771|25771	hgnc_symbol|TBC1D22A|TBC1D22A
affy_hg_u133_plus_2|239287_at|239287_at
affy_hg_u133_plus_2|229937_x_at|229937_x_at	entrezgene|10859|10859	hgnc_symbol|LILRB1|LILRB1
affy_hg_u133_plus_2|213106_at|213106_at	entrezgene|10396|10396	hgnc_symbol|ATP8A1|ATP8A1
affy_hg_u133_plus_2|220118_at|220118_at	entrezgene|27033|27033	hgnc_symbol|ZBTB32|ZBTB32
affy_hg_u133_plus_2|222446_s_at|222446_s_at	entrezgene|25825|25825	hgnc_symbol|BACE2|BACE2
affy_hg_u133_plus_2|200788_s_at|200788_s_at	entrezgene|8682|8682	hgnc_symbol|PEA15|PEA15
affy_hg_u133_plus_2|224945_at|224945_at	entrezgene|55727|55727	hgnc_symbol|BTBD7|BTBD7
affy_hg_u133_plus_2|216699_s_at|216699_s_at	entrezgene|3816|3816	hgnc_symbol|KLK1|KLK1
affy_hg_u133_plus_2|204866_at|204866_at	entrezgene|9767|9767	hgnc_symbol|PHF16|PHF16
affy_hg_u133_plus_2|209650_s_at|209650_s_at	entrezgene|25771|25771	hgnc_symbol|TBC1D22A|TBC1D22A
affy_hg_u133_plus_2|226106_at|226106_at	entrezgene|50862|50862	hgnc_symbol|RNF141|RNF141
affy_hg_u133_plus_2|212998_x_at|212998_x_at	entrezgene|100294318 / 3119|100294318 / 3119	hgnc_symbol|HLA-DQB1 / LOC100294318|HLA-DQB1 / LOC100294318
affy_hg_u133_plus_2|204521_at|204521_at	entrezgene|29902|29902	hgnc_symbol|C12orf24|C12orf24
affy_hg_u133_plus_2|219802_at|219802_at	entrezgene|79912|79912	hgnc_symbol|PYROXD1|PYROXD1
affy_hg_u133_plus_2|225639_at|225639_at	entrezgene|8935|8935	hgnc_symbol|SKAP2|SKAP2
affy_hg_u133_plus_2|217962_at|217962_at	entrezgene|55505|55505	hgnc_symbol|NOP10|NOP10
affy_hg_u133_plus_2|229437_at|229437_at	entrezgene|114614|114614	hgnc_symbol|MIR155HG|MIR155HG
affy_hg_u133_plus_2|219007_at|219007_at	entrezgene|348995|348995	hgnc_symbol|NUP43|NUP43
affy_hg_u133_plus_2|225002_s_at|225002_s_at	entrezgene|25870|25870	hgnc_symbol|SUMF2|SUMF2
affy_hg_u133_plus_2|221593_s_at|221593_s_at	entrezgene|6160|6160	hgnc_symbol|RPL31|RPL31
affy_hg_u133_plus_2|211284_s_at|211284_s_at	entrezgene|2896|2896	hgnc_symbol|GRN|GRN
affy_hg_u133_plus_2|205139_s_at|205139_s_at	entrezgene|10090|10090	hgnc_symbol|UST|UST
affy_hg_u133_plus_2|223493_at|223493_at	entrezgene|26272|26272	hgnc_symbol|FBXO4|FBXO4
